City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Portland,Oregon,United States,97207,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Springfield,Missouri,United States,65807,37.2,-93.3,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Jakarta,Jakarta,Indonesia,,-6.2,106.8,Asia/Jakarta,PT Media Andalan Nusa,Groovy,AS138841 PT Media Andalan Nusa
Borsov nad Vltavou,Jihocesky kraj,Czechia,373 82,48.9,14.4,Europe/Prague,Vodafone Czech Republic a.s.,Vodafone Czech Republic,AS16019 Vodafone Czech Republic a.s.
Paris,Île-de-France,France,75000,48.9,2.4,Europe/Paris,Orange S.A,France Telecom Orange,AS3215 Orange S.A.
,,,,,,,,,
Melbourne,Victoria,Australia,3142,-37.8,145.0,Australia/Melbourne,Canaccord Genuity Financial Limited,Canaccord Genuity Financial Limited,"AS9472 Level 23, Exchange Plaza"
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Paris,Île-de-France,France,75000,48.9,2.4,Europe/Paris,TVCCONV,France Telecom services,
,,,,,,,,,
Barcelona,Catalonia,Spain,8020,41.4,2.2,Europe/Madrid,Vodafone Espana S.A.U.,Vodafone Espana S.A.U,AS12430 VODAFONE ESPANA S.A.U.
Forquilhinha,Santa Catarina,Brazil,88850,-28.8,-49.5,America/Sao_Paulo,TecleNet Solucoes Tecnologicas,TecleNet Solucoes Tecnologicas,AS52775 TecleNet Solucoes Tecnologicas
Cairo,Cairo Governorate,Egypt,,30.0,31.2,Africa/Cairo,Etisalat Misr Mobile BB,,AS36992 ETISALAT MISR
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,RCC-C,USAISC,AS367 DoD Network Information Center
San Francisco,California,United States,94109,37.8,-122.4,America/Los_Angeles,Microsoft Corporation,Microsoft Azure Cloud (westus),AS8075 Microsoft Corporation
Nowa Sol,Lubusz,Poland,67-100,51.8,15.7,Europe/Warsaw,Orange Polska Spolka Akcyjna,Orange Polska S.A.,AS5617 Orange Polska Spolka Akcyjna
Tsukagoshi,Kanagawa,Japan,231-0851,35.4,139.7,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Feltham,England,United Kingdom,TW13,51.4,-0.4,Europe/London,BP International Ltd,BP International Ltd,
Houston,Texas,United States,77002,29.8,-95.4,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Sejong,Sejong-si,South Korea,300,36.6,127.3,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Niederbipp,Bern,Switzerland,4704,47.3,7.7,Europe/Zurich,Quickline AG,,AS15600 Quickline AG
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Shanghai,Shanghai,China,,31.2,121.5,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
Brampton,Ontario,Canada,L6T,43.7,-79.7,America/Toronto,Rogers Wireless Inc.,Rogers Wireless Inc.,
Suzhou,Jiangsu,China,215000,31.3,120.6,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation
Amstelveen,North Holland,The Netherlands,1181,52.3,4.9,Europe/Amsterdam,Sociale Verzekeringsbank,,
Dearborn,Michigan,United States,48121,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,,
,,,,,,,,,
Urbana,Ohio,United States,43078,40.1,-83.8,America/New_York,Charter Communications,Spectrum,AS10796 Charter Communications Inc
Okazawacho,Kanagawa,Japan,240-0062,35.5,139.6,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Stockholm,Stockholm County,Sweden,100 04,59.3,18.1,Europe/Stockholm,Telia Company AB,Telia Network Services,AS3301 Telia Company AB
Biloxi,Mississippi,United States,39532,30.5,-89.0,America/Chicago,AT&T Corp.,AT&T Corp,AS6389 AT&T Corp.
Canberra,Australian Capital Territory,Australia,2601,-35.3,149.1,Australia/Sydney,ACT Government InTACT Group,ACT Government InTACT Group,AS139344 ACT Government InTACT Group
Utrecht,Utrecht,The Netherlands,3512,52.1,5.1,Europe/Amsterdam,SURFnet III b,SURFnet bv,AS1101 SURF B.V.
Chengdu,Sichuan,China,,30.6,104.1,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
,,,,,,,,,
Fredericton,New Brunswick,Canada,E3B,45.8,-66.7,America/Moncton,Bell Canada,Bell Aliant / FibreOp,AS855 Bell Canada
Anyang-si,Gyeonggi-do,South Korea,14088,37.4,126.9,Asia/Seoul,LG DACOM Corporation,Boranet,AS3786 LG DACOM Corporation
Boydton,Virginia,United States,23917,36.7,-78.4,America/New_York,Microsoft Corporation,Microsoft Azure Cloud (eastus),AS8075 Microsoft Corporation
Riyadh,Riyadh Region,Saudi Arabia,9848,24.7,46.7,Asia/Riyadh,Saudi Telecom Company JSC,Saudinet,AS25019 Saudi Telecom Company JSC
Namyangju,Gyeonggi-do,South Korea,120,37.7,127.2,Asia/Seoul,Korea Telecom,Kornet,AS4766 Korea Telecom
Bremen,Bremen,Germany,28195,53.1,8.8,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,,
,,,,,,,,,
Haymarket,Virginia,United States,20169,38.9,-77.6,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
Guadalajara,Jalisco,Mexico,44900,20.6,-103.4,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
San Jose,California,United States,95141,37.3,-121.9,America/Los_Angeles,Akamai International B.V.,"Akamai Technologies, Inc.",AS20940 Akamai International B.V.
Magna,Utah,United States,84044,40.7,-112.1,America/Denver,Verizon Business,Verizon Business,AS22394 Verizon Business
Toronto,Ontario,Canada,M5A,43.7,-79.4,America/Toronto,"Cloudflare, Inc.","Cloudflare, Inc.","AS13335 Cloudflare, Inc."
Seattle,Washington,United States,98160,47.6,-122.3,America/Los_Angeles,EdgeCast Networks,"EdgeCast Networks, Inc",
Melbourne,Florida,United States,32901,28.1,-80.6,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.","AS243 L3Harris Technologies, Inc."
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,HYIC,,AS4538 China Education and Research Network Center
Eisenach,Thuringia,Germany,99817,51.0,10.3,Europe/Berlin,Plusnet GmbH,Top Mehrwert-Logistik GmbH & Co.,AS20676 Plusnet GmbH
Overland Park,Kansas,United States,66212,39.0,-94.7,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc
São Paulo,São Paulo,Brazil,1000,-23.6,-46.6,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
Memphis,Tennessee,United States,38103,35.1,-90.0,America/Chicago,"The University of Tennessee, Memphis",University of Tennessee,"AS16989 The University of Tennessee, Memphis"
Huntsville,Alabama,United States,35801,34.7,-86.6,America/Chicago,WideOpenWest Finance LLC,WideOpenWest Finance LLC,AS12083 WideOpenWest Finance LLC
,,,,,,,,,
,,,,,,,,,
New York,New York,United States,10041,40.7,-74.0,America/New_York,Depository Trust & Clearing Corporation,Depository Trust & Clearing Corporation,
Rahway,New Jersey,United States,7065,40.6,-74.3,America/New_York,Merck and Co,"Merck and Co., Inc",
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Porto Alegre,Rio Grande do Sul,Brazil,90000,-30.1,-51.3,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Sterling,Virginia,United States,20163,39.0,-77.4,America/New_York,Groupe LWS SARL,Groupe LWS SARL,
Amsterdam,North Holland,The Netherlands,1012,52.4,4.9,Europe/Amsterdam,in2ip B.V.,Vertebratus B.V,AS34141 in2ip B.V.
Santa Clara,California,United States,95052,37.4,-122.0,America/Los_Angeles,Intel Corporation,Intel Corporation,
Amsterdam,North Holland,Netherlands,1098,52.4,4.9,Europe/Amsterdam,Oracle Corporation,Oracle Cloud Infrastructure (eu-amsterdam-1),AS31898 Oracle Corporation
Citrus Heights,California,United States,95610,38.7,-121.3,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33667 Comcast Cable Communications, LLC"
Paris,Île-de-France,France,75001,48.8,2.4,Europe/Paris,CHIYODA,Chiyoda Corporation,
Haidian,Beijing,China,,40.0,116.3,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Detroit,Michigan,United States,48265,42.3,-83.0,America/Detroit,General Motors LLC,General Motors LLC,
,,,,,,,,,
Cascavel,Paraná,Brazil,,-25.0,-53.5,America/Sao_Paulo,Rpnet Informatica Ltda - ME,Rpnet Informatica Ltda - ME,AS266105 RPNET INFORMATICA LTDA - ME
,,,,,,,,,
Springfield,Illinois,United States,62702,39.8,-89.7,America/Chicago,Illinois Century Network,Illinois Century Network,AS6325 Illinois Century Network
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,Alibaba Cloud,Aliyun Computing Co.,
Hialeah,Florida,United States,33015,25.9,-80.3,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
Norfolk,Virginia,United States,23501,36.9,-76.2,America/New_York,DoD Network Information Center,Navy Network Information Center,AS749 DoD Network Information Center
New York,New York,United States,10011,40.8,-74.0,America/New_York,MOD Mission Critical,Fast Track Internet,"AS54103 MOD Mission Critical, LLC"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Delhi,National Capital Territory of Delhi,India,110092,28.6,77.3,Asia/Kolkata,TATA Communications Internet Services Ltd,PTIL,AS17820 DIRECT INTERNET LTD.
Collierville,Tennessee,United States,38017,35.0,-89.7,America/Chicago,FedEx Internet Technologies Corporation,FedEx,AS7726 FedEx Internet Technologies Corporation
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,SoftLayer,SoftLayer Technologies Inc.,
New York,New York,United States,10123,40.7,-74.0,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
Sydney,New South Wales,Australia,1001,-33.9,151.2,Australia/Sydney,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd
Schaumburg,Illinois,United States,60196,42.1,-88.1,America/Chicago,"Motorola, Inc.",Motorola MNIC,"AS19773 Motorola, Inc."
Newark,New Jersey,United States,7102,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Microsoft Limited,Microsoft Limited,
Greven,North Rhine-Westphalia,Germany,48268,52.1,7.6,Europe/Berlin,Cogent Communications,Wir Solutions GmbH,AS174 Cogent Communications
Columbus,Georgia,United States,31909,32.5,-84.9,America/New_York,FTBENNING,USAISC,AS367 DoD Network Information Center
,,,,,,,,,
Newark,New Jersey,United States,7102,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,ARNG-HI,USAISC,AS364 DoD Network Information Center
,,,,,,,,,
Pasig,Metro Manila,Philippines,1604,14.6,121.1,Asia/Manila,Converge ICT,,AS17639 Converge ICT Solutions Inc.
,,,,,,,,,
Chaowai,Beijing,China,,40.0,116.5,Asia/Shanghai,China Telecom (Group),21ViaNet,"AS23724 IDC, China Telecommunications Corporation"
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,CSTNET,Cstnet,
Prague,Prague,Czechia,147 00,50.0,14.5,Europe/Prague,CZ.CZNET,,"AS5610 O2 Czech Republic, a.s."
Saquarema,Rio de Janeiro,Brazil,28990-000,-22.9,-42.5,America/Sao_Paulo,ML Telecom,Metropop Tecn. da Informação Ltda ( ML TELECOM ),AS10704 ML Telecom
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Cairo,Cairo Governorate,Egypt,,30.1,31.2,Africa/Cairo,TE Data,,AS8452 TE-AS
,,,,,,,,,
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Seongnam-si,Gyeonggi-do,South Korea,135,37.4,127.1,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
Tunis,Tunis Governorate,Tunisia,,36.8,10.2,Africa/Tunis,TOPNET,ATI - Agence Tunisienne Internet,AS37705 TOPNET
Edmonton,Alberta,Canada,T5P,53.5,-113.6,America/Edmonton,TELUS Communications Inc.,TELUS Communications Inc.,AS852 TELUS Communications Inc.
Morioka,Iwate,Japan,020-0821,39.7,141.2,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Vetagrande,Zacatecas,Mexico,98140,22.8,-102.6,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,DXTNET,"Beijing Teletron Telecom Engineering Co., Ltd.",AS4808 China Unicom Beijing Province Network
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
City of London,England,United Kingdom,EC3R 7LP,51.5,-0.1,Europe/London,Microsoft Corporation,Microsoft Azure Cloud (uksouth),AS8075 Microsoft Corporation
Potomje,Dubrovnik-Neretva County,Croatia,20244,42.9,17.3,Europe/Zagreb,CARNET,,AS2108 Croatian Academic and Research Network
Broomfield,Colorado,United States,80021,39.9,-105.1,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
Santa Clara,California,United States,95052,37.4,-122.0,America/Los_Angeles,Intel Corporation,Intel Corporation,
Stockholm,Stockholm County,Sweden,100 04,59.3,18.1,Europe/Stockholm,Telecom3,,AS29518 Bredband2 AB
Auburndale,Florida,United States,33823,28.1,-81.8,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
Brussels,Brussels Capital,Belgium,1000,50.9,4.4,Europe/Brussels,Orange Belgium SA,,AS47377 Orange Belgium SA
Santa Clara,California,United States,95054,37.4,-122.0,America/Los_Angeles,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC"
Gallatin,Tennessee,United States,37066,36.4,-86.5,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Yuzhong Chengguanzhen,Gansu,China,,35.8,104.3,Asia/Shanghai,Chinanet,Chinanet GS,AS4134 CHINANET-BACKBONE
Nice,Provence-Alpes-Côte d'Azur,France,6300,43.7,7.3,Europe/Paris,Orange,,AS3215 Orange S.A.
Kolkata,West Bengal,India,700014,22.5,88.4,Asia/Kolkata,BHARTI,BCL NORTH,AS45609 Bharti Airtel Ltd. AS for GPRS Service
Kurihama,Kanagawa,Japan,239-0831,35.2,139.7,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Englewood,Colorado,United States,80112,39.6,-104.9,America/Denver,JAB Wireless,"JAB Wireless, INC.",
,,,,,,,,,
Dearborn,Michigan,United States,48121,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,,
Amsterdam,North Holland,The Netherlands,1012,52.4,4.9,Europe/Amsterdam,Vodafone Libertel B.V.,Ziggo CM,AS33915 Vodafone Libertel B.V.
Kyoto,Kyoto,Japan,602-8051,35.0,135.8,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Greenwood Village,Colorado,United States,80111,39.6,-104.9,America/Denver,Charter Communications Inc,Spectrum,AS20001 Charter Communications Inc
Palo Alto,California,United States,94304,37.4,-122.1,America/Los_Angeles,Amazon Technologies Inc.,DXC US Latin America Corporation,
Los Angeles,California,United States,90009,34.1,-118.2,America/Los_Angeles,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.
Germantown,Maryland,United States,20876,39.2,-77.2,America/New_York,Hughes Network Systems,"Hughes Network Systems, LLC","AS6621 Hughes Network Systems, LLC"
Nanjing,Jiangsu,China,210000,32.1,118.8,Asia/Shanghai,CERNET,,AS132553 China University of Petroleum (East China)
,,,,,,,,,
,,,,,,,,,
Nanjing,Jiangsu,China,,32.1,118.8,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
,,,,,,,,,
Harbin,Heilongjiang,China,150000,45.7,126.7,Asia/Shanghai,Chinanet,Communication Corporation,AS4134 CHINANET-BACKBONE
West Palm Beach,Florida,United States,33411,26.7,-80.2,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
Subang Jaya,Selangor,Malaysia,47600,3.1,101.6,Asia/Kuala_Lumpur,"DiGi Telecommunications Sdn Bhd., Digi Internet Exchange",DiGi Telecommunications Sdn Bhd,AS4818 DiGi Telecommunications Sdn. Bhd.
Ina,Nagano,Japan,396-0011,35.8,138.0,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Shinshu University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Shaoxing,Zhejiang,China,312000,30.0,120.6,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
,,,,,,,,,
,,,,,,,,,
Vadodara,Gujarat,India,390001,22.3,73.2,Asia/Kolkata,BSNL Internet,NIB,AS9829 National Internet Backbone
,,,,,,,,,
Minamimaioka,Kanagawa,Japan,244-0811,35.4,139.6,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Paris,Île-de-France,France,75000,48.9,2.4,Europe/Paris,Societe Internationale de Telecommunications Aeronautiques,Societe Internationale de Telecommunications Aeronautiques,
Midorigaoka,Hyōgo,Japan,664-8650,34.8,135.4,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Broomfield,Colorado,United States,80021,39.9,-105.1,America/Denver,"Level 3 Communications, Inc.",Level 3,"AS3356 Level 3 Parent, LLC"
Hangzhou,Zhejiang,China,,30.3,120.2,Asia/Shanghai,China Mobile Communications Corporation,China Mobile,AS56041 China Mobile communications corporation
Frankfurt am Main,Hesse,Germany,60313,50.1,8.7,Europe/Berlin,Amazon.com,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
São Carlos,São Paulo,Brazil,13560,-21.9,-47.9,America/Sao_Paulo,Universidade De SAO Paulo,Universidade De SAO Paulo,AS28571 UNIVERSIDADE DE SAO PAULO
Hung Yen,Hưng Yên Province,Vietnam,,20.6,106.0,Asia/Bangkok,VNPT-VNNIC,VietNam Post and Telecom Corporation,AS45899 VNPT Corp
Garbagnate Milanese,Lombardy,Italy,20024,45.6,9.1,Europe/Rome,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
,,,,,,,,,
,,,,,,,,,
Portland,Oregon,United States,97207,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Little Rock,Arkansas,United States,72212,34.8,-92.4,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,
Méchouar de Casablanca,Casablanca-Settat,Morocco,,33.5,-7.6,Africa/Casablanca,MEDITELECOM,Orange Morocco,AS36925 MEDITELECOM
El Salto,Jalisco,Mexico,45680,20.5,-103.2,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Stamford,Connecticut,United States,6902,41.1,-73.5,America/New_York,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.
Massillon,Ohio,United States,44646,40.8,-81.5,America/New_York,Department of Administrative Services,Department of Administrative Services,AS19902 Department of Administrative Services
Portland,Oregon,United States,97207,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Chicago,Illinois,United States,60666,41.9,-87.6,America/Chicago,A100 ROW Inc,A100 ROW Inc,
Yotsukaidō,Chiba,Japan,284-0001,35.7,140.2,Asia/Tokyo,296 BROAD NET Com Inc,CABLENET296,AS17682 296 BROAD NET Com Inc
Timbó,Santa Catarina,Brazil,89120,-26.8,-49.3,America/Sao_Paulo,UNIFIQUE TELECOMUNICACOES S/A,UNIFIQUE TELECOMUNICACOES S/A,AS28343 UNIFIQUE TELECOMUNICACOES S/A
Los Angeles,California,United States,90009,34.1,-118.2,America/Los_Angeles,Charter Communications,Spectrum,AS20001 Charter Communications Inc
Cairo,Cairo Governorate,Egypt,,30.1,31.2,Africa/Cairo,The Egyptian Company for Mobile Services,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
Qingdao,Shandong,China,,36.1,120.4,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
