IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
184.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,"ViaSat, Inc*","ViaSat, Inc.","AS7155 ViaSat,Inc."
61.***.***.***,Taipei,Taipei City,Taiwan,,25.0504,121.5324,Asia/Taipei,"Chunghwa Telecom Co., Ltd*",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
47.***.***.***,Hangzhou,Zhejiang,China,,30.2994,120.1612,Asia/Shanghai,Hangzhou Alibaba Advertising C*,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
228.***.***.***,,,,,,,,,,
103.***.***.***,Daman,Dadra and Nagar Haveli and Daman and Diu,India,39****,20.4126,72.8292,Asia/Kolkata,telnet technoinfra pvt lt*,telnet technoinfra pvt ltd,AS138411 Telnet Technoinfra Pvt Ltd
92.***.***.***,Frauenkappelen,Bern,Switzerland,32**,46.9582,7.3377,Europe/Zurich,Swisscom (Schweiz) AG - Bluewi*,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
252.***.***.***,,,,,,,,,,
161.***.***.***,Bentonville,Arkansas,United States,72***,36.3653,-94.2176,America/Chicago,"Wal-Mart Stores, Inc*","Wal-Mart Stores, Inc.","AS10695 Wal-Mart Stores, Inc."
198.***.***.***,Chicago,Illinois,United States,60***,41.8781,-87.6298,America/Chicago,United States Cellular Telephone Compan*,Service Provider Corporation,"AS6614 UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P."
103.***.***.***,Kedaton,Lampung,Indonesia,,-5.38892,105.279,Asia/Jakarta,Giga Prima Lestar*,,AS63882 PT Giga Prima Lestari
14.***.***.***,Pyeongtaek-si,Gyeonggi-do,South Korea,17*,36.9871,126.9339,Asia/Seoul,LG POWERCOM*,DACOM-PUBNETPLUS,AS17858 LG POWERCOMM
97.***.***.***,San Diego,California,United States,92***,32.7638,-117.07,America/Los_Angeles,Verizon Busines*,Cellco Partnership DBA Verizon Wireless,AS6167 Verizon Business
78.***.***.***,Lesquin,Hauts-de-France,France,59***,50.5823,3.119,Europe/Paris,Free Mobile SA*,Free Mobile,AS51207 Free Mobile SAS
109.***.***.***,Zurich,Zurich,Switzerland,80**,47.3503,8.5561,Europe/Zurich,Swisscom (Schweiz) AG - SME/Cyberne*,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
118.***.***.***,Nomhon,Qinghai,China,,35.7448,96.4077,Asia/Shanghai,China Teleco*,Chinanet QH,AS140061 Qinghai Telecom
181.***.***.***,Yuto,Jujuy,Argentina,45**,-23.6697,-64.4673,America/Argentina/Jujuy,Telecom Argentina S.A*,Telecom Argentina S.A,AS7303 Telecom Argentina S.A.
169.***.***.***,New York,New York,United States,10***,40.7085,-74.0106,America/New_York,JPMorgan Chase & Co*,JPMorgan Chase & Co.,
126.***.***.***,Kyoto,Kyoto,Japan,60******,35.0203,135.7602,Asia/Tokyo,Softbank BB Corp*,SOFTBANK Corp,AS17676 SoftBank Corp.
66.***.***.***,Atlanta,Georgia,United States,30***,33.7615,-84.3914,America/New_York,GT*,FreightCheck LLC,AS3257 GTT Communications Inc.
148.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
5.***.***.***,Novosibirsk,Novosibirsk Oblast,Russia,63****,54.9022,83.0335,Asia/Novosibirsk,Rostelecom network*,JSC Rostelecom regional branch Siberia,AS12389 PJSC Rostelecom
188.***.***.***,Fārsān,Chaharmahal and Bakhtiari Province,Iran,,32.2548,50.5502,Asia/Tehran,Iran Telecommunication Company PJ*,Telecommunication Company of Chahar Mahal o Bakhtiari,AS58224 Iran Telecommunication Company PJS
161.***.***.***,Izmir,İzmir Province,Türkiye,35***,38.425,27.1417,Europe/Istanbul,National Academic Network and Information Cente*,Dokuz Eylul University,AS8517 National Academic Network and Information Center
229.***.***.***,,,,,,,,,,
197.***.***.***,Gabès,Gabès Governorate,Tunisia,,33.8747,10.1023,Africa/Tunis,EO DATACENTE*,ATI - Agence Tunisienne Internet,AS37504 EO Data Center
44.***.***.***,San Diego,California,United States,92***,32.819,-117.179,America/Los_Angeles,"University of California, San Dieg*",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
243.***.***.***,,,,,,,,,,
63.***.***.***,Cedar Rapids,Iowa,United States,52***,41.9504,-91.6897,America/Chicago,CenturyLin*,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
44.***.***.***,San Diego,California,United States,92***,32.819,-117.179,America/Los_Angeles,"University of California, San Dieg*",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
186.***.***.***,Matão,São Paulo,Brazil,15***,-21.5974,-48.4534,America/Sao_Paulo,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTD*,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,AS28334 PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA
207.***.***.***,Kansas City,Missouri,United States,64***,39.077,-94.5838,America/Chicago,Sprin*,Sprint Midwest Group,"AS6157 SPRINT, Business Serices Group"
97.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Verizon Busines*,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
2.***.***.***,Tehran,Tehran,Iran,,35.6824,51.4158,Asia/Tehran,Iran Telecommunication Company PJ*,TCQ DSL,AS58224 Iran Telecommunication Company PJS
171.***.***.***,Concord,California,United States,94***,37.974,-122.033,America/Los_Angeles,Bank of Americ*,"Bank of America, National Association",
167.***.***.***,Xinzhuang,Shanghai,China,,31.2936,121.164,Asia/Shanghai,China Telecom (Group*,Shangahi Volkswagen Automotive Company,AS4812 China Telecom (Group)
183.***.***.***,Taiyuan,Shanxi,China,,37.8706,112.549,Asia/Shanghai,China Unicom Shanxi Province Networ*,,AS4837 CHINA UNICOM China169 Backbone
224.***.***.***,,,,,,,,,,
126.***.***.***,Daishuku,Ibaraki,Japan,30******,35.9025,140.0892,Asia/Tokyo,Softbank BB Corp*,SOFTBANK Corp,AS17676 SoftBank Corp.
58.***.***.***,Nanjing,Jiangsu,China,21****,32.0607,118.763,Asia/Shanghai,Chinane*,Chinanet JS,AS4134 CHINANET-BACKBONE
173.***.***.***,Bellevue,Washington,United States,98***,47.5767,-122.167,America/Los_Angeles,T-Mobile US*,"T-Mobile USA, Inc.",
84.***.***.***,Paris,Île-de-France,France,75***,48.8323,2.4075,Europe/Paris,Societe Francaise Du Radiotelephone - SFR S*,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA
168.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Verizon Busines*,Verizon Business,AS22394 Verizon Business
51.***.***.***,Chicago,Illinois,United States,60***,41.8781,-87.6298,America/Chicago,A100 ROW In*,A100 ROW Inc,
169.***.***.***,New York,New York,United States,10***,40.7085,-74.0106,America/New_York,JPMorgan Chase & Co*,JPMorgan Chase & Co.,
96.***.***.***,Denver,Colorado,United States,80***,39.7523,-104.984,America/Denver,"Comcast Cable Communications, LL*","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
44.***.***.***,San Diego,California,United States,92***,32.819,-117.179,America/Los_Angeles,"University of California, San Dieg*",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
27.***.***.***,Butwāl,Lumbini Province,Nepal,,27.6866,83.4323,Asia/Kathmandu,WorldLink Communication*,,AS17501 WorldLink Communications Pvt Ltd
93.***.***.***,Selvazzano Dentro,Veneto,Italy,35***,45.3853,11.7921,Europe/Rome,Fastweb Sp*,Fastweb POP Internet,AS12874 Fastweb SpA
107.***.***.***,Reston,Virginia,United States,20***,38.9555,-77.3643,America/New_York,OVH SA*,OVH US LLC,AS16276 OVH SAS
49.***.***.***,Melbourne,Victoria,Australia,30**,-37.7059,144.9259,Australia/Melbourne,SingTel Optus Pty Lt*,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
225.***.***.***,,,,,,,,,,
129.***.***.***,Philadelphia,Pennsylvania,United States,19***,39.9635,-75.2297,America/New_York,Drexel Universit*,Drexel University,AS11834 Drexel University
143.***.***.***,Klagenfurt,Carinthia,Austria,90**,46.6233,14.2999,Europe/Vienna,Universitaet Klagenfur*,Universitaet Klagenfurt,AS1111 Universitaet Klagenfurt
29.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
159.***.***.***,Seattle,Washington,United States,98***,47.6229,-122.337,America/Los_Angeles,Amazon.co*,"Amazon.com, Inc",
108.***.***.***,Jackson,Mississippi,United States,39***,32.2361,-90.2601,America/Chicago,"AT&T Services, Inc*",AT&T Corp,"AS7018 AT&T Services, Inc."
163.***.***.***,Paris,Île-de-France,France,75***,48.8566,2.35222,Europe/Paris,SoftLaye*,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
81.***.***.***,Rome,Lazio,Italy,18*,41.8931,12.4026,Europe/Rome,Telecom Italia S.p.A*,Telecom Italia SPA,AS3269 Telecom Italia S.p.A.
91.***.***.***,Tehran,Tehran,Iran,,35.6824,51.4158,Asia/Tehran,Mobile Communication Company of Iran PL*,Mcci VAS,AS197207 Mobile Communication Company of Iran PLC
136.***.***.***,Huntsville,Alabama,United States,35***,34.7315,-86.5654,America/Chicago,Google Fiber Inc*,Google Fiber Inc,AS16591 Google Fiber Inc.
232.***.***.***,,,,,,,,,,
57.***.***.***,London,England,United Kingdom,W1*,51.5072,-0.127586,Europe/London,MICROSOF*,Microsoft Limited,AS8075 Microsoft Corporation
68.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,"CenturyLink Communications, LL*","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
68.***.***.***,Monroe,Louisiana,United States,71***,32.5896,-92.0669,America/Chicago,"CenturyLink Communications, LL*","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
128.***.***.***,Palo Alto,California,United States,94***,37.4146,-122.146,America/Los_Angeles,Hewlett Packard Enterprise Compan*,Hewlett Packard Enterprise Company,
113.***.***.***,Phu Ly,Hà Nam Province,Vietnam,,20.5411,105.9139,Asia/Bangkok,VNP*,,AS45899 VNPT Corp
113.***.***.***,Shenzhen,Guangdong,China,,22.5559,114.0577,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
205.***.***.***,Reston,Virginia,United States,20***,38.9586,-77.357,America/New_York,DoD Network Information Cente*,Navy Network Information Center,AS367 DoD Network Information Center
234.***.***.***,,,,,,,,,,
203.***.***.***,Sydney,New South Wales,Australia,20**,-33.8715,151.2006,Australia/Sydney,Telstra Interne*,,AS1221 Telstra Corporation Ltd
38.***.***.***,McAlester,Oklahoma,United States,74***,34.9288,-95.7596,America/Chicago,Vyve Broadban*,"Vyve Broadband Investments, LLC",AS35986 Vyve Broadband
109.***.***.***,Bishkek,Gorod Bishkek,Kyrgyzstan,,42.8696,74.5932,Asia/Bishkek,Mega-Line Ltd*,,AS41750 Mega-Line Ltd.
157.***.***.***,Budapest,Budapest,Hungary,10**,47.5636,19.0947,Europe/Budapest,ELTENE*,Eotvos Lorand University of Sciences,AS2012 ELTENET
13.***.***.***,San Jose,California,United States,95***,37.3394,-121.895,America/Los_Angeles,"Amazon.com, Inc*",AWS EC2 (us-west-1),"AS16509 Amazon.com, Inc."
30.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
250.***.***.***,,,,,,,,,,
133.***.***.***,Niigata,Niigata,Japan,95******,37.9139,139.0741,Asia/Tokyo,BIGLOBE Inc*,NEC BIGLOBE Ltd.,AS2518 BIGLOBE Inc.
49.***.***.***,Chiyoda,Tokyo,Japan,10******,35.6916,139.768,Asia/Tokyo,SoftBank Cor*,SoftBank Corp.,
217.***.***.***,Brighton,England,United Kingdom,BN*****,50.8227,-0.14429,Europe/London,MISTRA*,,
36.***.***.***,Baoding,Hebei,China,,38.8729,115.4625,Asia/Shanghai,China Mobil*,China Mobile Communications Corporation,AS24547 Hebei Mobile Communication Company Limited
204.***.***.***,Thornton,Colorado,United States,80***,39.8661,-104.9197,America/Denver,Massive Network*,Massive Networks,AS21777 Massive Networks
65.***.***.***,Chicago,Illinois,United States,60***,41.8536,-87.6183,America/Chicago,Verizon Busines*,Verizon Business,AS701 Verizon Business
25.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,UK Ministry of Defenc*,UK Ministry of Defence,
117.***.***.***,Hongkou,Shanghai,China,,31.2585,121.462,Asia/Shanghai,DMTNE*,"Shanghai DMT Information Network cor., LTD.",
90.***.***.***,Paris,Île-de-France,France,75***,48.8566,2.35222,Europe/Paris,Orang*,,AS3215 Orange S.A.
225.***.***.***,,,,,,,,,,
193.***.***.***,Gutenbrunn,Lower Austria,Austria,36**,48.3518,15.1221,Europe/Vienna,A1 Telekom Austria A*,A1ta HSI,AS8447 A1 Telekom Austria AG
217.***.***.***,Waren,Mecklenburg-Vorpommern,Germany,17***,53.598,12.7636,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
13.***.***.***,Singapore,Central Singapore,Singapore,16****,1.283,103.833,Asia/Singapore,Microsoft Corporatio*,Microsoft Azure Resource Manager (southeastasia),AS8075 Microsoft Corporation
112.***.***.***,Ningbo,Zhejiang,China,,29.8752,121.5564,Asia/Shanghai,China Mobile Communications Corporatio*,China Mobile Communications Corporation,AS56041 China Mobile communications corporation
176.***.***.***,Ciudad Rodrigo,Castille and León,Spain,37***,40.6,-6.53333,Europe/Madrid,RIMA (Red IP Multi Acceso*,Telefonica de Espana SAU,
237.***.***.***,,,,,,,,,,
179.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6283,-46.6409,America/Sao_Paulo,TIM S/*,TIM S/A,AS26615 TIM S/A
5.***.***.***,Budapest,Budapest,Hungary,10**,47.518,19.0557,Europe/Budapest,ISZT Nonprofit Kf*,ISZT INTERNET SZOLGALTATOK Halozati Koordinacios Kozpontja Nonprofit KFT,AS12303 Council of Hungarian Internet Providers
166.***.***.***,Seattle,Washington,United States,98***,47.6062,-122.332,America/Los_Angeles,AT&T Mobility LL*,Service Provider Corporation,AS20057 AT&T Mobility LLC
143.***.***.***,Cincinnati,Ohio,United States,45***,39.1626,-84.4324,America/New_York,Milacron LL*,Milacron LLC,
243.***.***.***,,,,,,,,,,
94.***.***.***,Moscow,Moscow,Russia,14****,55.7558,37.6173,Europe/Moscow,CTSRND-NETWOR*,,AS29497 MTS PJSC
100.***.***.***,Chicago,Illinois,United States,60***,41.8781,-87.6298,America/Chicago,"T-Mobile USA, Inc*","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
229.***.***.***,,,,,,,,,,
13.***.***.***,Seattle,Washington,United States,98***,47.6229,-122.337,America/Los_Angeles,Amazon.co*,"Amazon.com, Inc",
89.***.***.***,Dublin,Leinster,Ireland,D6*,53.2972,-6.3038,Europe/Dublin,NTL Irelan*,,AS6830 Liberty Global B.V.
250.***.***.***,,,,,,,,,,
12.***.***.***,Fort Worth,Texas,United States,76***,32.7825,-97.2993,America/Chicago,"AT&T Services, Inc*","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
146.***.***.***,Turku,Southwest Finland,Finland,20***,60.452,22.2701,Europe/Helsinki,Aker Yards Finlan*,,AS719 Elisa Oyj
227.***.***.***,,,,,,,,,,
67.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Verizon Busines*,Verizon Business,AS2828 Verizon Business
137.***.***.***,Ashburn,Virginia,United States,20***,39.011,-77.4711,America/New_York,Verizon Communication*,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business
15.***.***.***,Palo Alto,California,United States,94***,37.412,-122.148,America/Los_Angeles,HP Inc*,HP Inc,
40.***.***.***,Madrid,Madrid,Spain,28***,40.4163,-3.6934,Europe/Madrid,Eli Lilly and Compan*,Eli Lilly and Company,AS4249 Eli Lilly and Company
232.***.***.***,,,,,,,,,,
178.***.***.***,Zarinsk,Altai Krai,Russia,65****,53.7305,84.9344,Asia/Barnaul,"JSC Rostelecom regional branch ""Siberia*",Sibirtelecom Co.,AS12389 PJSC Rostelecom
196.***.***.***,Cairo,Cairo Governorate,Egypt,,30.0588,31.2268,Africa/Cairo,Vodafone Dat*,,AS24835 Vodafone Data
174.***.***.***,Ashburn,Virginia,United States,20***,39.011,-77.4711,America/New_York,Verizon Communication*,"MCI Communications Services, Inc. d/b/a Verizon Business",
127.***.***.***,,,,,,,,,,
41.***.***.***,Tripoli,Tripoli,Libya,,32.8423,13.1712,Africa/Tripoli,Aljeel Aljadeed Technolog*,,AS37284 Aljeel Aljadeed For Technology
21.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
177.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6283,-46.6409,America/Sao_Paulo,Viv*,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
183.***.***.***,Zhengzhou,Henan,China,45****,34.7472,113.625,Asia/Shanghai,China Mobile communications corporatio*,China Mobile Communications Corporation,"AS24445 Henan Mobile Communications Co.,Ltd"
238.***.***.***,,,,,,,,,,
201.***.***.***,Santiago,Santiago Metropolitan,Chile,34***,-33.4521,-70.6536,America/Santiago,TELEFÓNICA CHILE S.A*,TELEFÓNICA CHILE S.A,AS7418 TELEFÓNICA CHILE S.A.
222.***.***.***,Deyang,Sichuan,China,,31.1269,104.398,Asia/Shanghai,Chinane*,Chinanet SC,AS4134 CHINANET-BACKBONE
159.***.***.***,Melbourne,Florida,United States,32***,28.0908,-80.6385,America/New_York,"L3Harris Technologies, Inc*","L3Harris Technologies, Inc","AS243 L3Harris Technologies, Inc."
34.***.***.***,Groningen,Groningen,Netherlands,,53.2193,6.5665,Europe/Amsterdam,Google LL*,Google Cloud (europe-west4),AS15169 Google LLC
127.***.***.***,,,,,,,,,,
46.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1049,8.6295,Europe/Berlin,marbis Gmb*,Marbis Defra,AS199610 marbis GmbH
127.***.***.***,,,,,,,,,,
197.***.***.***,Durban,KwaZulu-Natal,South Africa,40**,-29.8587,31.0218,Africa/Johannesburg,Dimension Dat*,Dimension Data,AS10474 Dimension Data
34.***.***.***,The Dalles,Oregon,United States,97***,45.5945,-121.1786,America/Los_Angeles,Google LL*,Google Cloud (us-west1),AS396982 Google LLC
203.***.***.***,Hanoi,Hanoi,Vietnam,,21.0278,105.834,Asia/Bangkok,VietNam Post and Telecom Corporatio*,Vietnam Posts and Telecommunications Group,AS45899 VNPT Corp
160.***.***.***,Sierra Vista,Arizona,United States,85***,31.5552,-110.35,America/Phoenix,USARE*,USAISC,AS367 DoD Network Information Center
35.***.***.***,Ann Arbor,Michigan,United States,48***,42.2709,-83.7268,America/Detroit,University of Michiga*,Merit Network Inc.,AS36375 University of Michigan
122.***.***.***,Taipei,Taiwan,Taiwan,,25.033,121.565,Asia/Taipei,"Chunghwa Telecom Co., Ltd*",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
139.***.***.***,Dubai,Dubai,United Arab Emirates,,25.2633,55.3087,Asia/Dubai,Oracle Corporatio*,Oracle Cloud Infrastructure (me-dubai-1),AS31898 Oracle Corporation
224.***.***.***,,,,,,,,,,
53.***.***.***,Stuttgart,Baden-Wurttemberg,Germany,70***,48.7863,9.23807,Europe/Berlin,Mercedes-Benz Group A*,Daimler AG,AS31399 Mercedes-Benz Group AG
101.***.***.***,Shanghai,Shanghai,China,,31.2222,121.4581,Asia/Shanghai,China Telecom (Group*,Chinanet SH,AS4812 China Telecom (Group)
252.***.***.***,,,,,,,,,,
200.***.***.***,Manizales,Caldas Department,Colombia,17****,5.072,-75.515,America/Bogota,Telmex Colombia S.A*,Telmex Colombia S.A,AS10620 Telmex Colombia S.A.
31.***.***.***,Istanbul,Istanbul,Türkiye,34***,41.0247,28.9252,Europe/Istanbul,TurkNet Iletisim Hizmetler*,TurkNet Iletisim Hizmetleri A.S.,
207.***.***.***,Winnipeg,Manitoba,Canada,R2*,49.884,-97.1288,America/Winnipeg,Bell Canad*,Bell Canada,AS7122 Bell Canada
53.***.***.***,Stuttgart,Baden-Wurttemberg,Germany,70***,48.7863,9.23807,Europe/Berlin,Mercedes-Benz Group A*,Daimler AG,AS31399 Mercedes-Benz Group AG
151.***.***.***,Basra,Basra,Iraq,,30.5101,47.7847,Asia/Baghdad,Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Island*,ZAINIQ,AS59588 Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands
