IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
12.***.***.***,Gallatin,Tennessee,United States,37***,36.4,-86.5,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
118.***.***.***,Yuzhong Chengguanzhen,Gansu,China,,35.8,104.3,Asia/Shanghai,Chinanet,Chinanet GS,AS4134 CHINANET-BACKBONE
90.***.***.***,Nice,Provence-Alpes-Côte d'Azur,France,63**,43.7,7.3,Europe/Paris,Orange,,AS3215 Orange S.A.
110.***.***.***,Kolkata,West Bengal,India,70****,22.5,88.4,Asia/Kolkata,BHARTI,BCL NORTH,AS45609 Bharti Airtel Ltd. AS for GPRS Service
36.***.***.***,Kurihama,Kanagawa,Japan,23******,35.2,139.7,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
209.***.***.***,Englewood,Colorado,United States,80***,39.6,-104.9,America/Denver,JAB Wireless,"JAB Wireless, INC.",
227.***.***.***,,,,,,,,,,
136.***.***.***,Dearborn,Michigan,United States,48***,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
227.***.***.***,,,,,,,,,,
217.***.***.***,Amsterdam,North Holland,The Netherlands,10**,52.4,4.9,Europe/Amsterdam,Vodafone Libertel B.V.,Ziggo CM,AS33915 Vodafone Libertel B.V.
128.***.***.***,Kyoto,Kyoto,Japan,60******,35.0,135.8,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
30.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
251.***.***.***,,,,,,,,,,
50.***.***.***,Greenwood Village,Colorado,United States,80***,39.6,-104.9,America/Denver,Charter Communications Inc,Spectrum,AS20001 Charter Communications Inc
15.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,Amazon Technologies Inc.,DXC US Latin America Corporation,
100.***.***.***,Los Angeles,California,United States,90***,34.1,-118.2,America/Los_Angeles,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.
174.***.***.***,Germantown,Maryland,United States,20***,39.2,-77.2,America/New_York,Hughes Network Systems,"Hughes Network Systems, LLC","AS6621 Hughes Network Systems, LLC"
121.***.***.***,Nanjing,Jiangsu,China,21****,32.1,118.8,Asia/Shanghai,CERNET,,AS132553 China University of Petroleum (East China)
228.***.***.***,,,,,,,,,,
225.***.***.***,,,,,,,,,,
49.***.***.***,Nanjing,Jiangsu,China,,32.1,118.8,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
242.***.***.***,,,,,,,,,,
219.***.***.***,Harbin,Heilongjiang,China,15****,45.7,126.7,Asia/Shanghai,Chinanet,Communication Corporation,AS4134 CHINANET-BACKBONE
73.***.***.***,West Palm Beach,Florida,United States,33***,26.7,-80.2,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
182.***.***.***,Subang Jaya,Selangor,Malaysia,47***,3.1,101.6,Asia/Kuala_Lumpur,"DiGi Telecommunications Sdn Bhd., Digi Internet Exchange",DiGi Telecommunications Sdn Bhd,AS4818 DiGi Telecommunications Sdn. Bhd.
160.***.***.***,Ina,Nagano,Japan,39******,35.8,138.0,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Shinshu University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
115.***.***.***,Shaoxing,Zhejiang,China,31****,30.0,120.6,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
243.***.***.***,,,,,,,,,,
239.***.***.***,,,,,,,,,,
117.***.***.***,Vadodara,Gujarat,India,39****,22.3,73.2,Asia/Kolkata,BSNL Internet,NIB,AS9829 National Internet Backbone
127.***.***.***,,,,,,,,,,
153.***.***.***,Minamimaioka,Kanagawa,Japan,24******,35.4,139.6,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
57.***.***.***,Paris,Île-de-France,France,75***,48.9,2.4,Europe/Paris,Societe Internationale de Telecommunications Aeronautiques,Societe Internationale de Telecommunications Aeronautiques,
101.***.***.***,Midorigaoka,Hyōgo,Japan,66******,34.8,135.4,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
4.***.***.***,Broomfield,Colorado,United States,80***,39.9,-105.1,America/Denver,"Level 3 Communications, Inc.",Level 3,"AS3356 Level 3 Parent, LLC"
39.***.***.***,Hangzhou,Zhejiang,China,,30.3,120.2,Asia/Shanghai,China Mobile Communications Corporation,China Mobile,AS56041 China Mobile communications corporation
63.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1,8.7,Europe/Berlin,Amazon.com,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
200.***.***.***,São Carlos,São Paulo,Brazil,13***,-21.9,-47.9,America/Sao_Paulo,Universidade De SAO Paulo,Universidade De SAO Paulo,AS28571 UNIVERSIDADE DE SAO PAULO
14.***.***.***,Hung Yen,Hưng Yên Province,Vietnam,,20.6,106.0,Asia/Bangkok,VNPT-VNNIC,VietNam Post and Telecom Corporation,AS45899 VNPT Corp
79.***.***.***,Garbagnate Milanese,Lombardy,Italy,20***,45.6,9.1,Europe/Rome,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
243.***.***.***,,,,,,,,,,
244.***.***.***,,,,,,,,,,
52.***.***.***,Portland,Oregon,United States,97***,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
199.***.***.***,Little Rock,Arkansas,United States,72***,34.8,-92.4,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,
102.***.***.***,Méchouar de Casablanca,Casablanca-Settat,Morocco,,33.5,-7.6,Africa/Casablanca,MEDITELECOM,Orange Morocco,AS36925 MEDITELECOM
187.***.***.***,El Salto,Jalisco,Mexico,45***,20.5,-103.2,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
67.***.***.***,Stamford,Connecticut,United States,69**,41.1,-73.5,America/New_York,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.
66.***.***.***,Massillon,Ohio,United States,44***,40.8,-81.5,America/New_York,Department of Administrative Services,Department of Administrative Services,AS19902 Department of Administrative Services
44.***.***.***,Portland,Oregon,United States,97***,45.5,-122.7,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
51.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,A100 ROW Inc,A100 ROW Inc,
223.***.***.***,Yotsukaidō,Chiba,Japan,28******,35.7,140.2,Asia/Tokyo,296 BROAD NET Com Inc,CABLENET296,AS17682 296 BROAD NET Com Inc
138.***.***.***,Timbó,Santa Catarina,Brazil,89***,-26.8,-49.3,America/Sao_Paulo,UNIFIQUE TELECOMUNICACOES S/A,UNIFIQUE TELECOMUNICACOES S/A,AS28343 UNIFIQUE TELECOMUNICACOES S/A
76.***.***.***,Los Angeles,California,United States,90***,34.1,-118.2,America/Los_Angeles,Charter Communications,Spectrum,AS20001 Charter Communications Inc
154.***.***.***,Cairo,Cairo Governorate,Egypt,,30.1,31.2,Africa/Cairo,The Egyptian Company for Mobile Services,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
47.***.***.***,Qingdao,Shandong,China,,36.1,120.4,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
251.***.***.***,,,,,,,,,,
170.***.***.***,San Francisco,California,United States,94***,37.8,-122.4,America/Los_Angeles,Wells Fargo & Company,Wells Fargo & Company,
234.***.***.***,,,,,,,,,,
114.***.***.***,Utsunomiya,Tochigi,Japan,32******,36.6,139.9,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
83.***.***.***,Vila Nova de Gaia,Porto,Portugal,44******,41.1,-8.6,Europe/Lisbon,NOS Comunicacoes S.A.,TVCABO-Portugal,"AS2860 NOS COMUNICACOES, S.A."
182.***.***.***,Muping,Sichuan,China,,30.3,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
112.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,56**,37.5,127.1,Asia/Seoul,SamsungSDS Inc.,Samsungsds,AS6619 SamsungSDS Inc.
15.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,HP Inc.,HP Inc,
14.***.***.***,Tsu,Mie,Japan,51******,34.7,136.5,Asia/Tokyo,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
117.***.***.***,Shenzhen,Guangdong,China,51****,22.5,114.1,Asia/Shanghai,China Mobile communications corporation,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd."
91.***.***.***,Stuttgart,Baden-Wurttemberg,Germany,70***,48.8,9.2,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
130.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
191.***.***.***,Curitiba,Paraná,Brazil,80***,-25.5,-49.3,America/Sao_Paulo,V tal,V tal,AS8167 V tal
29.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
167.***.***.***,Minneapolis,Minnesota,United States,55***,44.9,-93.3,America/Chicago,"Allina Health System, Inc.","Allina Health System, Inc.","AS7800 Allina Health System, Inc."
229.***.***.***,,,,,,,,,,
121.***.***.***,Tasman District,Tasman District,New Zealand,71**,-41.2,173.0,Pacific/Auckland,INSPIRENET,,AS17705 InSPire Net Ltd
234.***.***.***,,,,,,,,,,
152.***.***.***,Carrboro,North Carolina,United States,27***,35.9,-79.1,America/New_York,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill
121.***.***.***,Seongnam-si,Gyeonggi-do,South Korea,13***,37.4,127.1,Asia/Seoul,Nielsen Consumer LLC,Kornet,AS16477 Nielsen Consumer LLC
31.***.***.***,Abu Dhabi,Abu Dhabi,United Arab Emirates,,24.5,54.4,Asia/Dubai,Emirates Telecommunications Corporation,Etisalat,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
134.***.***.***,Montreal,Quebec,Canada,H4*,45.5,-73.6,America/Toronto,IBM,IBM,
114.***.***.***,Nanjing,Jiangsu,China,21****,32.1,118.8,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
142.***.***.***,Atlanta,Georgia,United States,30***,33.8,-84.4,America/New_York,Invesco Group Services,"Invesco Group Services, Inc.",
64.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
163.***.***.***,'s-Gravenzande,South Holland,The Netherlands,26**,52.0,4.2,Europe/Amsterdam,DELTA Fiber Nederland,CAIW Diensten B.V,
72.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
93.***.***.***,Ludwigsburg,Baden-Wurttemberg,Germany,71***,48.9,9.2,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
250.***.***.***,,,,,,,,,,
201.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6,-46.6,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
219.***.***.***,Minato-ku,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
203.***.***.***,Busan,Busan,South Korea,48***,35.1,129.0,Asia/Seoul,SMLNET,Smlnet,
184.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,"ViaSat, Inc.","ViaSat, Inc.","AS7155 ViaSat,Inc."
61.***.***.***,Taipei,Taipei City,Taiwan,,25.1,121.5,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
47.***.***.***,Hangzhou,Zhejiang,China,,30.3,120.2,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
228.***.***.***,,,,,,,,,,
103.***.***.***,Daman,Dadra and Nagar Haveli and Daman and Diu,India,39****,20.4,72.8,Asia/Kolkata,telnet technoinfra pvt ltd,telnet technoinfra pvt ltd,AS138411 Telnet Technoinfra Pvt Ltd
92.***.***.***,Frauenkappelen,Bern,Switzerland,32**,47.0,7.3,Europe/Zurich,Swisscom (Schweiz) AG - Bluewin,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
252.***.***.***,,,,,,,,,,
161.***.***.***,Bentonville,Arkansas,United States,72***,36.4,-94.2,America/Chicago,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc.","AS10695 Wal-Mart Stores, Inc."
198.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,United States Cellular Telephone Company,Service Provider Corporation,"AS6614 UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P."
103.***.***.***,Kedaton,Lampung,Indonesia,,-5.4,105.3,Asia/Jakarta,Giga Prima Lestari,,AS63882 PT Giga Prima Lestari
14.***.***.***,Pyeongtaek-si,Gyeonggi-do,South Korea,17*,37.0,126.9,Asia/Seoul,LG POWERCOMM,DACOM-PUBNETPLUS,AS17858 LG POWERCOMM
97.***.***.***,San Diego,California,United States,92***,32.8,-117.1,America/Los_Angeles,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS6167 Verizon Business
78.***.***.***,Lesquin,Hauts-de-France,France,59***,50.6,3.1,Europe/Paris,Free Mobile SAS,Free Mobile,AS51207 Free Mobile SAS
109.***.***.***,Zurich,Zurich,Switzerland,80**,47.4,8.6,Europe/Zurich,Swisscom (Schweiz) AG - SME/Cybernet,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
118.***.***.***,Nomhon,Qinghai,China,,35.7,96.4,Asia/Shanghai,China Telecom,Chinanet QH,AS140061 Qinghai Telecom
181.***.***.***,Yuto,Jujuy,Argentina,45**,-23.7,-64.5,America/Argentina/Jujuy,Telecom Argentina S.A.,Telecom Argentina S.A,AS7303 Telecom Argentina S.A.
169.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
126.***.***.***,Kyoto,Kyoto,Japan,60******,35.0,135.8,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
66.***.***.***,Atlanta,Georgia,United States,30***,33.8,-84.4,America/New_York,GTT,FreightCheck LLC,AS3257 GTT Communications Inc.
148.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
5.***.***.***,Novosibirsk,Novosibirsk Oblast,Russia,63****,54.9,83.0,Asia/Novosibirsk,Rostelecom networks,JSC Rostelecom regional branch Siberia,AS12389 PJSC Rostelecom
188.***.***.***,Fārsān,Chaharmahal and Bakhtiari Province,Iran,,32.3,50.6,Asia/Tehran,Iran Telecommunication Company PJS,Telecommunication Company of Chahar Mahal o Bakhtiari,AS58224 Iran Telecommunication Company PJS
161.***.***.***,Izmir,İzmir Province,Türkiye,35***,38.4,27.1,Europe/Istanbul,National Academic Network and Information Center,Dokuz Eylul University,AS8517 National Academic Network and Information Center
229.***.***.***,,,,,,,,,,
197.***.***.***,Gabès,Gabès Governorate,Tunisia,,33.9,10.1,Africa/Tunis,EO DATACENTER,ATI - Agence Tunisienne Internet,AS37504 EO Data Center
44.***.***.***,San Diego,California,United States,92***,32.8,-117.2,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
243.***.***.***,,,,,,,,,,
63.***.***.***,Cedar Rapids,Iowa,United States,52***,42.0,-91.7,America/Chicago,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
44.***.***.***,San Diego,California,United States,92***,32.8,-117.2,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
186.***.***.***,Matão,São Paulo,Brazil,15***,-21.6,-48.5,America/Sao_Paulo,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,AS28334 PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA
207.***.***.***,Kansas City,Missouri,United States,64***,39.1,-94.6,America/Chicago,Sprint,Sprint Midwest Group,"AS6157 SPRINT, Business Serices Group"
97.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
2.***.***.***,Tehran,Tehran,Iran,,35.7,51.4,Asia/Tehran,Iran Telecommunication Company PJS,TCQ DSL,AS58224 Iran Telecommunication Company PJS
171.***.***.***,Concord,California,United States,94***,38.0,-122.0,America/Los_Angeles,Bank of America,"Bank of America, National Association",
167.***.***.***,Xinzhuang,Shanghai,China,,31.3,121.2,Asia/Shanghai,China Telecom (Group),Shangahi Volkswagen Automotive Company,AS4812 China Telecom (Group)
183.***.***.***,Taiyuan,Shanxi,China,,37.9,112.5,Asia/Shanghai,China Unicom Shanxi Province Network,,AS4837 CHINA UNICOM China169 Backbone
224.***.***.***,,,,,,,,,,
126.***.***.***,Daishuku,Ibaraki,Japan,30******,35.9,140.1,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
58.***.***.***,Nanjing,Jiangsu,China,21****,32.1,118.8,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
173.***.***.***,Bellevue,Washington,United States,98***,47.6,-122.2,America/Los_Angeles,T-Mobile USA,"T-Mobile USA, Inc.",
84.***.***.***,Paris,Île-de-France,France,75***,48.8,2.4,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA
168.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
51.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,A100 ROW Inc,A100 ROW Inc,
169.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
96.***.***.***,Denver,Colorado,United States,80***,39.8,-105.0,America/Denver,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
44.***.***.***,San Diego,California,United States,92***,32.8,-117.2,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
27.***.***.***,Butwāl,Lumbini Province,Nepal,,27.7,83.4,Asia/Kathmandu,WorldLink Communications,,AS17501 WorldLink Communications Pvt Ltd
93.***.***.***,Selvazzano Dentro,Veneto,Italy,35***,45.4,11.8,Europe/Rome,Fastweb SpA,Fastweb POP Internet,AS12874 Fastweb SpA
107.***.***.***,Reston,Virginia,United States,20***,39.0,-77.4,America/New_York,OVH SAS,OVH US LLC,AS16276 OVH SAS
49.***.***.***,Melbourne,Victoria,Australia,30**,-37.7,144.9,Australia/Melbourne,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
225.***.***.***,,,,,,,,,,
129.***.***.***,Philadelphia,Pennsylvania,United States,19***,40.0,-75.2,America/New_York,Drexel University,Drexel University,AS11834 Drexel University
143.***.***.***,Klagenfurt,Carinthia,Austria,90**,46.6,14.3,Europe/Vienna,Universitaet Klagenfurt,Universitaet Klagenfurt,AS1111 Universitaet Klagenfurt
29.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
159.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
108.***.***.***,Jackson,Mississippi,United States,39***,32.2,-90.3,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
163.***.***.***,Paris,Île-de-France,France,75***,48.9,2.4,Europe/Paris,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
