IMSI,ip_diversity,device_hopping,location_variation,net_switching,subnet_diversity,is_anomaly,risk_score
5996114358,2,2,2,2,2,0,16.59
6001365103,2,2,2,2,2,0,16.59
6013109862,6,6,6,2,6,1,84.72
6015653995,4,4,4,2,4,0,37.74
6029193051,2,2,2,2,2,0,16.59
6032358418,2,2,2,2,2,0,16.59
6032370140,2,2,2,1,2,0,29.47
6032612443,2,2,2,2,2,0,16.59
6046290709,2,2,2,1,2,0,29.47
6049860372,6,6,6,2,6,1,84.72
6056035679,6,6,6,3,6,1,72.27
6062290113,2,2,2,2,2,0,16.59
6066992613,6,6,6,3,6,1,72.27
6067148981,2,2,2,2,2,0,16.59
6068921744,6,6,6,2,6,1,84.72
6069138217,2,2,2,2,2,0,16.59
6071500665,2,2,2,2,2,0,16.59
6073771506,2,2,2,1,2,0,29.47
6075981731,4,4,4,2,4,0,37.74
6080753939,2,2,2,2,2,0,16.59
6083523391,2,2,2,1,2,0,29.47
6088532987,6,6,6,3,6,1,72.27
6088958697,2,2,2,2,2,0,16.59
6089706493,2,2,2,1,2,0,29.47
6090916666,2,2,2,1,2,0,29.47
6097849704,2,2,2,1,2,0,29.47
6101061958,2,2,2,1,2,0,29.47
6101975358,2,2,2,2,2,0,16.59
6105360743,2,2,2,1,2,0,29.47
6112879429,4,4,4,2,4,0,37.74
6122868528,2,2,2,1,2,0,29.47
6123400152,2,2,2,2,2,0,16.59
6131217888,4,4,4,2,4,0,37.74
6133330561,2,2,2,2,2,0,16.59
6137157660,2,2,2,2,2,0,16.59
6137698237,2,2,2,2,2,0,16.59
6139557458,4,4,4,2,4,0,37.74
6142823428,4,4,4,2,4,0,37.74
6143153834,4,4,4,2,4,0,37.74
6150710661,2,2,2,2,2,0,16.59
6157493251,6,6,6,3,6,1,72.27
6158844523,2,2,2,2,2,0,16.59
6159293257,2,2,2,1,2,0,29.47
6172701891,4,4,4,2,4,0,37.74
6173124321,2,2,2,2,2,0,16.59
6179327104,6,6,6,2,6,1,84.72
6202820749,4,4,4,3,4,0,47.35
6203634443,2,2,2,2,2,0,16.59
6203760207,4,4,4,3,4,0,47.35
6219747604,4,4,4,2,4,0,37.74
6220659100,2,2,2,2,2,0,16.59
6221890927,4,4,4,3,4,0,47.35
6232151751,4,4,4,3,4,0,47.35
6237634596,2,2,2,2,2,0,16.59
6242657896,4,4,4,2,4,0,37.74
6245240558,2,2,2,1,2,0,29.47
6248748562,4,4,4,2,4,0,37.74
6250845014,2,2,2,1,2,0,29.47
6253522938,2,2,2,2,2,0,16.59
6258896792,4,4,4,3,4,0,47.35
6259914353,4,4,4,2,4,0,37.74
6263934362,2,2,2,2,2,0,16.59
6266821719,2,2,2,1,2,0,29.47
6266998180,2,2,2,2,2,0,16.59
6268040850,2,2,2,2,2,0,16.59
6268943012,4,4,4,3,4,0,47.35
6270610500,4,4,4,2,4,0,37.74
6274157088,2,2,2,1,2,0,29.47
6276176404,2,2,2,2,2,0,16.59
6280587777,2,2,2,1,2,0,29.47
6282196087,2,2,2,1,2,0,29.47
6291279908,2,2,2,2,2,0,16.59
6292917736,6,6,6,3,6,1,72.27
6296029649,4,4,4,2,4,0,37.74
6297611662,2,2,2,2,2,0,16.59
6302669803,2,2,2,2,2,0,16.59
6306636050,8,8,8,2,8,1,100.0
6314131929,2,2,2,2,2,0,16.59
6314687041,2,2,2,2,2,0,16.59
6319106971,4,4,4,2,4,0,37.74
6319946709,6,6,6,3,6,1,72.27
6327034914,2,2,2,2,2,0,16.59
6336027315,2,2,2,1,2,0,29.47
6336558617,6,6,6,3,6,1,72.27
6345645040,2,2,2,2,2,0,16.59
6351004627,4,4,4,2,4,0,37.74
6363004335,2,2,2,2,2,0,16.59
6371892392,2,2,2,2,2,0,16.59
6376599162,4,4,4,3,4,0,47.35
6382850416,2,2,2,2,2,0,16.59
6383666943,2,2,2,2,2,0,16.59
6399287987,2,2,2,1,2,0,29.47
6401625953,4,4,4,2,4,0,37.74
6406415118,2,2,2,2,2,0,16.59
6416936835,2,2,2,2,2,0,16.59
6417692743,2,2,2,1,2,0,29.47
6420118082,2,2,2,1,2,0,29.47
6428595252,2,2,2,1,2,0,29.47
6429306461,2,2,2,1,2,0,29.47
6429617247,2,2,2,2,2,0,16.59
6430297081,2,2,2,1,2,0,29.47
6435371214,4,4,4,2,4,0,37.74
6437702170,2,2,2,2,2,0,16.59
6449251925,6,6,6,3,6,1,72.27
6459803440,2,2,2,2,2,0,16.59
6461533002,2,2,2,1,2,0,29.47
6484494116,2,2,2,2,2,0,16.59
6485796886,6,6,6,3,6,1,72.27
6486067398,2,2,2,2,2,0,16.59
6492152964,2,2,2,1,2,0,29.47
6492515837,2,2,2,2,2,0,16.59
6492907038,4,4,4,3,4,0,47.35
6495665660,2,2,2,1,2,0,29.47
6496737945,2,2,2,2,2,0,16.59
6504715802,2,2,2,2,2,0,16.59
6510389537,6,6,6,3,6,1,72.27
6516512654,4,4,4,3,4,0,47.35
6517680866,2,2,2,1,2,0,29.47
6521010745,2,2,2,1,2,0,29.47
6529905367,2,2,2,2,2,0,16.59
6546141191,2,2,2,1,2,0,29.47
6548338806,2,2,2,2,2,0,16.59
6552899316,6,6,6,3,6,1,72.27
6556192218,2,2,2,2,2,0,16.59
6561833597,2,2,2,1,2,0,29.47
6580643855,2,2,2,2,2,0,16.59
6582344538,4,4,4,3,4,0,47.35
6589884386,2,2,2,2,2,0,16.59
6594805316,2,2,2,2,2,0,16.59
6598669327,2,2,2,2,2,0,16.59
6608112600,2,2,2,2,2,0,16.59
6617658818,2,2,2,2,2,0,16.59
6621380595,4,4,4,2,4,0,37.74
6624813235,6,6,6,3,6,1,72.27
6639032143,2,2,2,2,2,0,16.59
6646419623,6,6,6,3,6,1,72.27
6647741313,2,2,2,2,2,0,16.59
6648143137,2,2,2,1,2,0,29.47
6654053242,2,2,2,2,2,0,16.59
6657486597,2,2,2,2,2,0,16.59
6661449429,4,4,4,2,4,0,37.74
6661780886,2,2,2,1,2,0,29.47
6662159183,8,8,8,3,8,1,96.47
6664374906,4,4,4,3,4,0,47.35
6666369472,2,2,2,2,2,0,16.59
6670191871,4,4,4,3,4,0,47.35
6675859877,2,2,2,1,2,0,29.47
6678845732,4,4,4,3,4,0,47.35
6687002176,2,2,2,2,2,0,16.59
6687887883,2,2,2,1,2,0,29.47
6689742757,2,2,2,2,2,0,16.59
6691008224,4,4,4,2,4,0,37.74
6694793802,6,6,6,2,6,1,84.72
6696922953,2,2,2,1,2,0,29.47
6700900436,2,2,2,2,2,0,16.59
6702440330,4,4,4,2,4,0,37.74
6708762408,2,2,2,2,2,0,16.59
6710529877,6,6,6,3,6,1,72.27
6723904418,2,2,2,2,2,0,16.59
6724195415,6,6,6,3,6,1,72.27
6724347014,2,2,2,2,2,0,16.59
6732586848,2,2,2,2,2,0,16.59
6732904575,2,2,2,2,2,0,16.59
6734815391,2,2,2,2,2,0,16.59
6742662991,2,2,2,2,2,0,16.59
6742860476,4,4,4,2,4,0,37.74
6745339625,2,2,2,1,2,0,29.47
6747152035,2,2,2,1,2,0,29.47
6752059354,2,2,2,2,2,0,16.59
6755125427,6,6,6,3,6,1,72.27
6770667219,6,6,6,3,6,1,72.27
6774473245,2,2,2,1,2,0,29.47
6789973080,6,6,6,3,6,1,72.27
6793263345,2,2,2,2,2,0,16.59
6800907220,2,2,2,2,2,0,16.59
6801269625,2,2,2,2,2,0,16.59
6808760385,2,2,2,2,2,0,16.59
6808835855,4,4,4,2,4,0,37.74
6817557958,4,4,4,3,4,0,47.35
6827256393,2,2,2,2,2,0,16.59
6828765755,2,2,2,2,2,0,16.59
6842633618,4,4,4,2,4,0,37.74
6848507013,6,6,6,2,6,1,84.72
6858643311,4,4,4,2,4,0,37.74
6869461841,2,2,2,2,2,0,16.59
6873391158,4,4,4,3,4,0,47.35
6880848207,2,2,2,1,2,0,29.47
6893327661,4,4,4,2,4,0,37.74
6902837727,2,2,2,2,2,0,16.59
6903337363,2,2,2,1,2,0,29.47
6903583223,4,4,4,2,4,0,37.74
6904635077,2,2,2,1,2,0,29.47
6907826333,2,2,2,2,2,0,16.59
6933753614,2,2,2,2,2,0,16.59
6934292913,2,2,2,2,2,0,16.59
6939089413,2,2,2,1,2,0,29.47
6939553308,2,2,2,2,2,0,16.59
6943074982,4,4,4,2,4,0,37.74
6947258784,2,2,2,2,2,0,16.59
6949739768,6,6,6,3,6,1,72.27
6952121560,2,2,2,2,2,0,16.59
6974721712,2,2,2,2,2,0,16.59
6983649509,2,2,2,1,2,0,29.47
6985700272,2,2,2,2,2,0,16.59
6998426732,2,2,2,2,2,0,16.59
6998428828,2,2,2,2,2,0,16.59
6998758525,4,4,4,3,4,0,47.35
6999393449,2,2,2,2,2,0,16.59
7002136139,2,2,2,1,2,0,29.47
7002518828,4,4,4,2,4,0,37.74
7009358717,2,2,2,2,2,0,16.59
7012770632,2,2,2,2,2,0,16.59
7014389204,2,2,2,1,2,0,29.47
7014508993,6,6,6,3,6,1,72.27
7025431639,4,4,4,2,4,0,37.74
7031286913,4,4,4,3,4,0,47.35
7032288897,4,4,4,2,4,0,37.74
7039508888,2,2,2,2,2,0,16.59
7043796508,2,2,2,2,2,0,16.59
7046226817,2,2,2,2,2,0,16.59
7047743490,2,2,2,2,2,0,16.59
7048281489,2,2,2,2,2,0,16.59
7063378747,2,2,2,2,2,0,16.59
7063632863,4,4,4,3,4,0,47.35
7067596500,2,2,2,1,2,0,29.47
7071198951,2,2,2,2,2,0,16.59
7076280995,4,4,4,3,4,0,47.35
7078384784,2,2,2,2,2,0,16.59
7095062632,2,2,2,2,2,0,16.59
7097915422,2,2,2,2,2,0,16.59
7104044646,4,4,4,3,4,0,47.35
7114865658,2,2,2,2,2,0,16.59
7130370971,2,2,2,2,2,0,16.59
7137564867,2,2,2,2,2,0,16.59
7149131046,2,2,2,2,2,0,16.59
7150416591,4,4,4,3,4,0,47.35
7151041367,4,4,4,3,4,0,47.35
7151332690,2,2,2,2,2,0,16.59
7153784205,2,2,2,1,2,0,29.47
7154224125,2,2,2,2,2,0,16.59
7157557166,4,4,4,2,4,0,37.74
7168923217,4,4,4,2,4,0,37.74
7175240975,2,2,2,2,2,0,16.59
7183410006,4,4,4,3,4,0,47.35
7185081463,2,2,2,2,2,0,16.59
7186294368,2,2,2,2,2,0,16.59
7187500369,4,4,4,3,4,0,47.35
7204509806,2,2,2,1,2,0,29.47
7215107029,2,2,2,1,2,0,29.47
7220542216,6,6,6,3,6,1,72.27
7228200557,2,2,2,1,2,0,29.47
7232472828,2,2,2,2,2,0,16.59
7237225931,2,2,2,1,2,0,29.47
7241975028,8,8,8,3,8,1,96.47
7244069535,4,4,4,3,4,0,47.35
7267545769,2,2,2,2,2,0,16.59
7268565505,2,2,2,2,2,0,16.59
7268779388,4,4,4,2,4,0,37.74
7270224102,4,4,4,3,4,0,47.35
7277282769,2,2,2,1,2,0,29.47
7280072720,2,2,2,2,2,0,16.59
7281959816,2,2,2,2,2,0,16.59
7284540182,2,2,2,2,2,0,16.59
7285021553,2,2,2,1,2,0,29.47
7296204297,2,2,2,2,2,0,16.59
7299766562,2,2,2,1,2,0,29.47
7309009062,2,2,2,1,2,0,29.47
7309532670,2,2,2,2,2,0,16.59
7320220173,4,4,4,3,4,0,47.35
7327839692,2,2,2,2,2,0,16.59
7331881567,6,6,6,3,6,1,72.27
7337610727,2,2,2,2,2,0,16.59
7343282391,2,2,2,1,2,0,29.47
7344580197,4,4,4,3,4,0,47.35
7355278451,4,4,4,2,4,0,37.74
7359283962,2,2,2,1,2,0,29.47
7360511035,4,4,4,3,4,0,47.35
7362530342,2,2,2,2,2,0,16.59
7364140226,2,2,2,1,2,0,29.47
7364248096,2,2,2,2,2,0,16.59
7371784587,8,8,8,3,8,1,96.47
7372830093,2,2,2,2,2,0,16.59
7381567997,2,2,2,1,2,0,29.47
7384315567,2,2,2,1,2,0,29.47
7402823164,4,4,4,3,4,0,47.35
7402826565,2,2,2,2,2,0,16.59
7404336895,2,2,2,1,2,0,29.47
7405171757,2,2,2,2,2,0,16.59
7408975784,2,2,2,1,2,0,29.47
7409126028,4,4,4,3,4,0,47.35
7409131117,2,2,2,2,2,0,16.59
7414201349,2,2,2,2,2,0,16.59
7416371206,2,2,2,2,2,0,16.59
7416867448,2,2,2,2,2,0,16.59
7423183061,2,2,2,2,2,0,16.59
7434021970,4,4,4,2,4,0,37.74
7435670277,4,4,4,2,4,0,37.74
7437212384,4,4,4,2,4,0,37.74
7439391916,2,2,2,2,2,0,16.59
7445825742,2,2,2,1,2,0,29.47
7455084289,2,2,2,2,2,0,16.59
7463177186,4,4,4,3,4,0,47.35
7464227300,2,2,2,2,2,0,16.59
7464533164,2,2,2,1,2,0,29.47
7465505751,4,4,4,2,4,0,37.74
7467621202,2,2,2,2,2,0,16.59
7469660606,2,2,2,1,2,0,29.47
7470002687,2,2,2,2,2,0,16.59
7470465717,2,2,2,1,2,0,29.47
7474073972,2,2,2,1,2,0,29.47
7476484559,4,4,4,2,4,0,37.74
7486993588,2,2,2,2,2,0,16.59
7487056623,2,2,2,2,2,0,16.59
7490044910,2,2,2,1,2,0,29.47
7492944993,2,2,2,1,2,0,29.47
7494653984,2,2,2,2,2,0,16.59
7505611555,2,2,2,2,2,0,16.59
7513158620,2,2,2,2,2,0,16.59
7516061403,6,6,6,3,6,1,72.27
7516748673,2,2,2,1,2,0,29.47
7519267750,8,8,8,2,8,1,100.0
7519712847,2,2,2,2,2,0,16.59
7520025569,2,2,2,2,2,0,16.59
7520238974,6,6,6,3,6,1,72.27
7521455447,2,2,2,2,2,0,16.59
7531368593,2,2,2,2,2,0,16.59
7531779105,2,2,2,2,2,0,16.59
7535024694,2,2,2,1,2,0,29.47
7536170617,2,2,2,1,2,0,29.47
7541184762,2,2,2,2,2,0,16.59
7553373477,2,2,2,2,2,0,16.59
7563112138,2,2,2,1,2,0,29.47
7566807345,4,4,4,2,4,0,37.74
7567538668,4,4,4,3,4,0,47.35
7570974141,2,2,2,2,2,0,16.59
7573660965,2,2,2,2,2,0,16.59
7576826369,2,2,2,1,2,0,29.47
7577079606,4,4,4,3,4,0,47.35
7585485965,8,8,8,3,8,1,96.47
7609713777,6,6,6,3,6,1,72.27
7610527237,2,2,2,1,2,0,29.47
7612898993,2,2,2,2,2,0,16.59
7621577405,4,4,4,2,4,0,37.74
7625503250,2,2,2,2,2,0,16.59
7625906200,2,2,2,1,2,0,29.47
7629833477,2,2,2,1,2,0,29.47
7630728727,4,4,4,3,4,0,47.35
7630901573,4,4,4,2,4,0,37.74
7644943632,2,2,2,2,2,0,16.59
7660022003,2,2,2,2,2,0,16.59
7662154151,2,2,2,1,2,0,29.47
7665420986,4,4,4,3,4,0,47.35
7667861986,8,8,8,3,8,1,96.47
7668089504,6,6,6,2,6,1,84.72
7677583131,2,2,2,2,2,0,16.59
7681605191,4,4,4,3,4,0,47.35
7685384994,2,2,2,1,2,0,29.47
7690700960,2,2,2,1,2,0,29.47
7700541199,6,6,6,2,6,1,84.72
7704990967,2,2,2,2,2,0,16.59
7706736820,2,2,2,2,2,0,16.59
7709895342,2,2,2,2,2,0,16.59
7710629450,4,4,4,3,4,0,47.35
7712582848,2,2,2,2,2,0,16.59
7721075240,2,2,2,2,2,0,16.59
7721788728,6,6,6,2,6,1,84.72
7722164175,2,2,2,2,2,0,16.59
7723692929,4,4,4,2,4,0,37.74
7731319749,4,4,4,3,4,0,47.35
7731806325,6,6,6,2,6,1,84.72
7732372492,4,4,4,2,4,0,37.74
7732449134,4,4,4,3,4,0,47.35
7744222124,4,4,4,3,4,0,47.35
7751536720,4,4,4,2,4,0,37.74
7756185374,4,4,4,3,4,0,47.35
7759902549,2,2,2,2,2,0,16.59
7762369663,2,2,2,1,2,0,29.47
7762601835,6,6,6,3,6,1,72.27
7764237885,2,2,2,1,2,0,29.47
7772043971,2,2,2,1,2,0,29.47
7775323863,2,2,2,2,2,0,16.59
7778321867,4,4,4,3,4,0,47.35
7778673971,2,2,2,1,2,0,29.47
7788921418,4,4,4,3,4,0,47.35
7793854609,2,2,2,2,2,0,16.59
7798768299,6,6,6,2,6,1,84.72
7803463328,2,2,2,1,2,0,29.47
7808264931,4,4,4,3,4,0,47.35
7813409514,2,2,2,1,2,0,29.47
7817042327,4,4,4,3,4,0,47.35
7818875815,4,4,4,2,4,0,37.74
7820829737,2,2,2,2,2,0,16.59
7820993872,6,6,6,3,6,1,72.27
7821056733,2,2,2,2,2,0,16.59
7823129957,4,4,4,2,4,0,37.74
7824116434,2,2,2,2,2,0,16.59
7827577306,2,2,2,2,2,0,16.59
7827710501,6,6,6,3,6,1,72.27
7832031613,2,2,2,2,2,0,16.59
7834127083,8,8,8,3,8,1,96.47
7835179838,2,2,2,2,2,0,16.59
7837031754,2,2,2,1,2,0,29.47
7844298299,2,2,2,1,2,0,29.47
7854458771,4,4,4,2,4,0,37.74
7861658413,2,2,2,1,2,0,29.47
7863767316,4,4,4,3,4,0,47.35
7879054116,4,4,4,2,4,0,37.74
7879565442,2,2,2,1,2,0,29.47
7881253251,2,2,2,1,2,0,29.47
7889155939,2,2,2,2,2,0,16.59
7897267156,4,4,4,3,4,0,47.35
7897616829,2,2,2,2,2,0,16.59
7897755426,6,6,6,3,6,1,72.27
7905528183,4,4,4,2,4,0,37.74
7917665122,4,4,4,2,4,0,37.74
7919445576,4,4,4,3,4,0,47.35
7923264870,2,2,2,1,2,0,29.47
7929111799,2,2,2,1,2,0,29.47
7931363659,2,2,2,2,2,0,16.59
7932008224,4,4,4,2,4,0,37.74
7932353933,2,2,2,2,2,0,16.59
7943444175,2,2,2,2,2,0,16.59
7965273983,2,2,2,2,2,0,16.59
7979389269,4,4,4,3,4,0,47.35
7981233160,2,2,2,2,2,0,16.59
7988937363,2,2,2,2,2,0,16.59
7989764433,2,2,2,2,2,0,16.59
7993712406,4,4,4,1,4,1,59.46
7994505495,4,4,4,2,4,0,37.74
7997931589,2,2,2,2,2,0,16.59
7998708053,2,2,2,1,2,0,29.47
7998904381,2,2,2,2,2,0,16.59
8003383367,2,2,2,2,2,0,16.59
8005440277,2,2,2,1,2,0,29.47
8005573380,2,2,2,1,2,0,29.47
8013871628,4,4,4,3,4,0,47.35
8015716479,4,4,4,3,4,0,47.35
8020752046,4,4,4,3,4,0,47.35
8026933154,2,2,2,2,2,0,16.59
8030569067,2,2,2,2,2,0,16.59
8031201327,2,2,2,1,2,0,29.47
8032427161,4,4,4,2,4,0,37.74
8034594893,4,4,4,2,4,0,37.74
8040334801,2,2,2,1,2,0,29.47
8046779338,4,4,4,2,4,0,37.74
8052924075,2,2,2,2,2,0,16.59
8053659726,2,2,2,1,2,0,29.47
8058877968,2,2,2,1,2,0,29.47
8075957947,2,2,2,2,2,0,16.59
8076615458,2,2,2,1,2,0,29.47
8083480985,2,2,2,2,2,0,16.59
8084388168,4,4,4,3,4,0,47.35
8085954486,6,6,6,2,6,1,84.72
8087667845,2,2,2,1,2,0,29.47
8092550213,6,6,6,3,6,1,72.27
8105939030,2,2,2,2,2,0,16.59
8108358328,2,2,2,2,2,0,16.59
8110802388,2,2,2,1,2,0,29.47
8111468726,2,2,2,1,2,0,29.47
8114415728,2,2,2,2,2,0,16.59
8120546475,2,2,2,2,2,0,16.59
8123083402,6,6,6,2,6,1,84.72
8130041691,2,2,2,2,2,0,16.59
8136750094,2,2,2,1,2,0,29.47
8140828246,2,2,2,1,2,0,29.47
8144294440,2,2,2,2,2,0,16.59
8148499198,2,2,2,2,2,0,16.59
8158086789,4,4,4,2,4,0,37.74
8162266484,4,4,4,2,4,0,37.74
8166089891,6,6,6,2,6,1,84.72
8170321192,6,6,6,3,6,1,72.27
8172035796,4,4,4,3,4,0,47.35
8182688615,4,4,4,1,4,1,59.46
8187692082,4,4,4,3,4,0,47.35
8189993284,2,2,2,1,2,0,29.47
8190041589,2,2,2,1,2,0,29.47
8192093829,2,2,2,1,2,0,29.47
8193768418,2,2,2,2,2,0,16.59
8204339718,4,4,4,2,4,0,37.74
8207279999,2,2,2,2,2,0,16.59
8207365118,4,4,4,3,4,0,47.35
8213745561,2,2,2,2,2,0,16.59
8219645996,2,2,2,2,2,0,16.59
8220673231,2,2,2,2,2,0,16.59
8222240053,2,2,2,2,2,0,16.59
8233989511,4,4,4,3,4,0,47.35
8235984887,2,2,2,2,2,0,16.59
8241833567,6,6,6,3,6,1,72.27
8245503163,2,2,2,2,2,0,16.59
8246854927,8,8,8,3,8,1,96.47
8253267699,2,2,2,1,2,0,29.47
8256019991,2,2,2,2,2,0,16.59
8256273964,2,2,2,2,2,0,16.59
8256651639,2,2,2,2,2,0,16.59
8261990623,2,2,2,1,2,0,29.47
8263741987,2,2,2,2,2,0,16.59
8265933804,2,2,2,1,2,0,29.47
8267126937,8,8,8,3,8,1,96.47
8268627036,4,4,4,2,4,0,37.74
8268999626,2,2,2,2,2,0,16.59
8273428904,2,2,2,1,2,0,29.47
8276153966,2,2,2,1,2,0,29.47
8277069922,6,6,6,3,6,1,72.27
8277881609,2,2,2,1,2,0,29.47
8287204767,2,2,2,2,2,0,16.59
8287533552,2,2,2,1,2,0,29.47
8287808970,2,2,2,1,2,0,29.47
8296824485,4,4,4,3,4,0,47.35
8309531225,2,2,2,2,2,0,16.59
8310185088,2,2,2,2,2,0,16.59
8315893571,2,2,2,2,2,0,16.59
8318491966,2,2,2,2,2,0,16.59
8322900059,2,2,2,2,2,0,16.59
8327238656,2,2,2,2,2,0,16.59
8333721885,2,2,2,1,2,0,29.47
8339205677,2,2,2,2,2,0,16.59
8341034141,2,2,2,1,2,0,29.47
8356521568,2,2,2,1,2,0,29.47
8361941028,2,2,2,1,2,0,29.47
8365203758,4,4,4,3,4,0,47.35
8377441975,4,4,4,3,4,0,47.35
8387272581,2,2,2,1,2,0,29.47
8389011752,2,2,2,2,2,0,16.59
8391115320,6,6,6,2,6,1,84.72
8393185665,4,4,4,3,4,0,47.35
8395429618,2,2,2,2,2,0,16.59
8397505308,4,4,4,3,4,0,47.35
8400838507,2,2,2,2,2,0,16.59
8415166175,2,2,2,1,2,0,29.47
8415311892,4,4,4,3,4,0,47.35
8418286549,4,4,4,3,4,0,47.35
8425111903,6,6,6,2,6,1,84.72
8425754237,2,2,2,2,2,0,16.59
8427494645,2,2,2,1,2,0,29.47
8427978819,2,2,2,2,2,0,16.59
8432307487,2,2,2,1,2,0,29.47
8439134973,2,2,2,2,2,0,16.59
8439711820,4,4,4,2,4,0,37.74
8447041450,4,4,4,2,4,0,37.74
8448794931,4,4,4,2,4,0,37.74
8448998358,2,2,2,2,2,0,16.59
8453577778,4,4,4,3,4,0,47.35
8457202665,4,4,4,2,4,0,37.74
8468509574,2,2,2,1,2,0,29.47
8476691953,4,4,4,2,4,0,37.74
8479135113,2,2,2,2,2,0,16.59
8486899936,4,4,4,3,4,0,47.35
8489116617,6,6,6,3,6,1,72.27
8490895710,2,2,2,1,2,0,29.47
8493835093,6,6,6,3,6,1,72.27
8495170420,2,2,2,2,2,0,16.59
8496033429,2,2,2,2,2,0,16.59
8500603079,2,2,2,2,2,0,16.59
8501347429,2,2,2,2,2,0,16.59
8505064138,2,2,2,2,2,0,16.59
8510679497,2,2,2,2,2,0,16.59
8516619076,2,2,2,2,2,0,16.59
8516626357,2,2,2,1,2,0,29.47
8521200416,4,4,4,2,4,0,37.74
8523529800,2,2,2,1,2,0,29.47
8523986800,2,2,2,2,2,0,16.59
8524744203,2,2,2,2,2,0,16.59
8531419887,2,2,2,1,2,0,29.47
8533736230,2,2,2,2,2,0,16.59
8536106707,2,2,2,2,2,0,16.59
8536268904,2,2,2,1,2,0,29.47
8548753119,2,2,2,1,2,0,29.47
8550113753,4,4,4,3,4,0,47.35
8550486804,4,4,4,2,4,0,37.74
8554057448,2,2,2,2,2,0,16.59
8557498218,2,2,2,1,2,0,29.47
8559256297,2,2,2,2,2,0,16.59
8559508374,2,2,2,2,2,0,16.59
8563520076,8,8,8,2,8,1,100.0
8566430165,2,2,2,1,2,0,29.47
8569557988,6,6,6,2,6,1,84.72
8573278814,6,6,6,3,6,1,72.27
8573908352,2,2,2,1,2,0,29.47
8575394634,6,6,6,2,6,1,84.72
8576084958,2,2,2,2,2,0,16.59
8576264816,2,2,2,1,2,0,29.47
8577260333,6,6,6,3,6,1,72.27
8579401541,2,2,2,2,2,0,16.59
8581932426,4,4,4,2,4,0,37.74
8586922543,4,4,4,2,4,0,37.74
8592775130,2,2,2,2,2,0,16.59
8601767873,2,2,2,2,2,0,16.59
8602757454,2,2,2,2,2,0,16.59
8604278571,2,2,2,2,2,0,16.59
8606414425,4,4,4,3,4,0,47.35
8614984250,4,4,4,3,4,0,47.35
8615640994,4,4,4,1,4,1,59.46
8616479049,2,2,2,1,2,0,29.47
8622290544,2,2,2,2,2,0,16.59
8624380118,2,2,2,2,2,0,16.59
8625137727,2,2,2,2,2,0,16.59
8629739889,2,2,2,2,2,0,16.59
8632494878,4,4,4,3,4,0,47.35
8633414111,2,2,2,1,2,0,29.47
8644829612,4,4,4,2,4,0,37.74
8644976024,2,2,2,1,2,0,29.47
8647401925,2,2,2,1,2,0,29.47
8647669557,2,2,2,1,2,0,29.47
8649354499,2,2,2,1,2,0,29.47
8652077486,2,2,2,1,2,0,29.47
8652785854,2,2,2,2,2,0,16.59
8662692339,2,2,2,1,2,0,29.47
8666188924,6,6,6,2,6,1,84.72
8667646914,4,4,4,2,4,0,37.74
8675675351,4,4,4,3,4,0,47.35
8676744822,2,2,2,1,2,0,29.47
8685074510,2,2,2,2,2,0,16.59
8685487099,2,2,2,1,2,0,29.47
8695073214,2,2,2,1,2,0,29.47
8698585749,4,4,4,2,4,0,37.74
8699800881,2,2,2,1,2,0,29.47
8708269718,2,2,2,2,2,0,16.59
8708806357,4,4,4,3,4,0,47.35
8710122691,6,6,6,3,6,1,72.27
8719942505,2,2,2,1,2,0,29.47
8724089921,2,2,2,1,2,0,29.47
8725371720,4,4,4,3,4,0,47.35
8729370625,4,4,4,2,4,0,37.74
8733417205,2,2,2,2,2,0,16.59
8733580582,2,2,2,1,2,0,29.47
8734505219,2,2,2,1,2,0,29.47
8735414556,2,2,2,2,2,0,16.59
8736894561,2,2,2,2,2,0,16.59
8745126193,2,2,2,2,2,0,16.59
8745351878,4,4,4,2,4,0,37.74
8751097921,4,4,4,3,4,0,47.35
8754289005,2,2,2,2,2,0,16.59
8762295794,2,2,2,1,2,0,29.47
8763954002,2,2,2,1,2,0,29.47
8767350781,2,2,2,2,2,0,16.59
8769413008,4,4,4,3,4,0,47.35
8770152424,4,4,4,1,4,1,59.46
8779347244,4,4,4,2,4,0,37.74
8780572151,2,2,2,2,2,0,16.59
8781514178,2,2,2,1,2,0,29.47
8788899949,2,2,2,1,2,0,29.47
8789715359,2,2,2,2,2,0,16.59
8799160911,2,2,2,2,2,0,16.59
8809895066,2,2,2,2,2,0,16.59
8810732761,4,4,4,3,4,0,47.35
8815136992,4,4,4,2,4,0,37.74
8818984841,2,2,2,2,2,0,16.59
8824199626,2,2,2,1,2,0,29.47
8824769029,2,2,2,2,2,0,16.59
8824996966,6,6,6,2,6,1,84.72
8825267913,2,2,2,2,2,0,16.59
8826523430,6,6,6,3,6,1,72.27
8838736932,2,2,2,2,2,0,16.59
8839774573,4,4,4,2,4,0,37.74
8840709465,2,2,2,2,2,0,16.59
8845775029,2,2,2,2,2,0,16.59
8845831604,2,2,2,2,2,0,16.59
8848792069,4,4,4,2,4,0,37.74
8849939288,2,2,2,2,2,0,16.59
8857448906,2,2,2,2,2,0,16.59
8864538684,2,2,2,1,2,0,29.47
8870715238,2,2,2,2,2,0,16.59
8876100594,2,2,2,1,2,0,29.47
8881966452,2,2,2,2,2,0,16.59
