Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Jalisco,Mexico,44***,20.637,-103.436,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
California,United States,95***,37.338,-121.886,America/Los_Angeles,Akamai International B.V.,"Akamai Technologies, Inc.",AS20940 Akamai International B.V.
Utah,United States,84***,40.698,-112.086,America/Denver,Verizon Business,Verizon Business,AS22394 Verizon Business
Ontario,Canada,M5*,43.653,-79.383,America/Toronto,"Cloudflare, Inc.","Cloudflare, Inc.","AS13335 Cloudflare, Inc."
Washington,United States,98***,47.603,-122.341,America/Los_Angeles,EdgeCast Networks,"EdgeCast Networks, Inc",
Florida,United States,32***,28.091,-80.638,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.","AS243 L3Harris Technologies, Inc."
Beijing,China,,39.904,116.407,Asia/Shanghai,HYIC,,AS4538 China Education and Research Network Center
Thuringia,Germany,99***,50.983,10.317,Europe/Berlin,Plusnet GmbH,Top Mehrwert-Logistik GmbH & Co.,AS20676 Plusnet GmbH
Kansas,United States,66***,38.951,-94.682,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc
São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,TIM S/A,Tim Celular S.A.,AS26615 TIM S/A
Tennessee,United States,38***,35.143,-90.049,America/Chicago,"The University of Tennessee, Memphis",University of Tennessee,"AS16989 The University of Tennessee, Memphis"
Alabama,United States,35***,34.732,-86.565,America/Chicago,WideOpenWest Finance LLC,WideOpenWest Finance LLC,AS12083 WideOpenWest Finance LLC
,,,,,,,,
,,,,,,,,
New York,United States,10***,40.703,-74.009,America/New_York,Depository Trust & Clearing Corporation,Depository Trust & Clearing Corporation,
New Jersey,United States,70**,40.612,-74.267,America/New_York,Merck and Co,"Merck and Co., Inc",
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Rio Grande do Sul,Brazil,90***,-30.117,-51.266,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
Virginia,United States,20***,39.01,-77.43,America/New_York,Groupe LWS SARL,Groupe LWS SARL,
North Holland,The Netherlands,10**,52.368,4.904,Europe/Amsterdam,in2ip B.V.,Vertebratus B.V,AS34141 in2ip B.V.
California,United States,95***,37.386,-121.964,America/Los_Angeles,Intel Corporation,Intel Corporation,
North Holland,Netherlands,10**,52.352,4.939,Europe/Amsterdam,Oracle Corporation,Oracle Cloud Infrastructure (eu-amsterdam-1),AS31898 Oracle Corporation
California,United States,95***,38.698,-121.271,America/Los_Angeles,"Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","AS33667 Comcast Cable Communications, LLC"
Île-de-France,France,75***,48.832,2.408,Europe/Paris,CHIYODA,Chiyoda Corporation,
Beijing,China,,39.979,116.302,Asia/Shanghai,Tencent Cloud Computing (Beijing) Co,"Tencent Cloud Computing (Beijing) Co., Ltd",
Michigan,United States,48***,42.33,-83.04,America/Detroit,General Motors LLC,General Motors LLC,
,,,,,,,,
Paraná,Brazil,,-24.965,-53.453,America/Sao_Paulo,Rpnet Informatica Ltda - ME,Rpnet Informatica Ltda - ME,AS266105 RPNET INFORMATICA LTDA - ME
,,,,,,,,
Illinois,United States,62***,39.803,-89.656,America/Chicago,Illinois Century Network,Illinois Century Network,AS6325 Illinois Century Network
Beijing,China,,39.904,116.407,Asia/Shanghai,Alibaba Cloud,Aliyun Computing Co.,
Florida,United States,33***,25.938,-80.315,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
Virginia,United States,23***,36.915,-76.187,America/New_York,DoD Network Information Center,Navy Network Information Center,AS749 DoD Network Information Center
New York,United States,10***,40.76,-73.981,America/New_York,MOD Mission Critical,Fast Track Internet,"AS54103 MOD Mission Critical, LLC"
,,,,,,,,
,,,,,,,,
,,,,,,,,
National Capital Territory of Delhi,India,11****,28.64,77.286,Asia/Kolkata,TATA Communications Internet Services Ltd,PTIL,AS17820 DIRECT INTERNET LTD.
Tennessee,United States,38***,35.042,-89.664,America/Chicago,FedEx Internet Technologies Corporation,FedEx,AS7726 FedEx Internet Technologies Corporation
England,United Kingdom,W1*,51.507,-0.128,Europe/London,SoftLayer,SoftLayer Technologies Inc.,
New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
New South Wales,Australia,10**,-33.869,151.209,Australia/Sydney,Telstra Corporation Limited,Telstra Corporation,AS1221 Telstra Corporation Ltd
Illinois,United States,60***,42.066,-88.056,America/Chicago,"Motorola, Inc.",Motorola MNIC,"AS19773 Motorola, Inc."
New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Microsoft Limited,Microsoft Limited,
North Rhine-Westphalia,Germany,48***,52.094,7.629,Europe/Berlin,Cogent Communications,Wir Solutions GmbH,AS174 Cogent Communications
Georgia,United States,31***,32.53,-84.932,America/New_York,FTBENNING,USAISC,AS367 DoD Network Information Center
,,,,,,,,
New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Arizona,United States,85***,31.555,-110.35,America/Phoenix,ARNG-HI,USAISC,AS364 DoD Network Information Center
,,,,,,,,
Metro Manila,Philippines,16**,14.577,121.073,Asia/Manila,Converge ICT,,AS17639 Converge ICT Solutions Inc.
,,,,,,,,
Beijing,China,,39.971,116.49,Asia/Shanghai,China Telecom (Group),21ViaNet,"AS23724 IDC, China Telecommunications Corporation"
Beijing,China,,39.904,116.407,Asia/Shanghai,CSTNET,Cstnet,
Prague,Czechia,14****,50.048,14.455,Europe/Prague,CZ.CZNET,,"AS5610 O2 Czech Republic, a.s."
Rio de Janeiro,Brazil,28*******,-22.894,-42.468,America/Sao_Paulo,ML Telecom,Metropop Tecn. da Informação Ltda ( ML TELECOM ),AS10704 ML Telecom
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Cairo Governorate,Egypt,,30.059,31.227,Africa/Cairo,TE Data,,AS8452 TE-AS
,,,,,,,,
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Gyeonggi-do,South Korea,13*,37.377,127.109,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
Tunis Governorate,Tunisia,,36.823,10.17,Africa/Tunis,TOPNET,ATI - Agence Tunisienne Internet,AS37705 TOPNET
Alberta,Canada,T5*,53.548,-113.597,America/Edmonton,TELUS Communications Inc.,TELUS Communications Inc.,AS852 TELUS Communications Inc.
Iwate,Japan,02******,39.7,141.154,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Zacatecas,Mexico,98***,22.832,-102.551,America/Mexico_City,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V."
,,,,,,,,
,,,,,,,,
,,,,,,,,
Beijing,China,,39.911,116.395,Asia/Shanghai,DXTNET,"Beijing Teletron Telecom Engineering Co., Ltd.",AS4808 China Unicom Beijing Province Network
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
England,United Kingdom,EC******,51.511,-0.079,Europe/London,Microsoft Corporation,Microsoft Azure Cloud (uksouth),AS8075 Microsoft Corporation
Dubrovnik-Neretva County,Croatia,20***,42.944,17.333,Europe/Zagreb,CARNET,,AS2108 Croatian Academic and Research Network
Colorado,United States,80***,39.921,-105.144,America/Denver,"Level 3 Communications, Inc.","Level 3 Communications, Inc.","AS3356 Level 3 Parent, LLC"
California,United States,95***,37.386,-121.964,America/Los_Angeles,Intel Corporation,Intel Corporation,
Stockholm County,Sweden,10****,59.329,18.069,Europe/Stockholm,Telecom3,,AS29518 Bredband2 AB
Florida,United States,33***,28.07,-81.811,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
Brussels Capital,Belgium,10**,50.877,4.424,Europe/Brussels,Orange Belgium SA,,AS47377 Orange Belgium SA
California,United States,95***,37.393,-121.962,America/Los_Angeles,The Constant Company,"Vultr Holdings, LLC","AS20473 The Constant Company, LLC"
Tennessee,United States,37***,36.403,-86.467,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Gansu,China,,35.752,104.286,Asia/Shanghai,Chinanet,Chinanet GS,AS4134 CHINANET-BACKBONE
Provence-Alpes-Côte d'Azur,France,63**,43.704,7.26,Europe/Paris,Orange,,AS3215 Orange S.A.
West Bengal,India,70****,22.518,88.383,Asia/Kolkata,BHARTI,BCL NORTH,AS45609 Bharti Airtel Ltd. AS for GPRS Service
Kanagawa,Japan,23******,35.232,139.691,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Colorado,United States,80***,39.578,-104.856,America/Denver,JAB Wireless,"JAB Wireless, INC.",
,,,,,,,,
Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
,,,,,,,,
North Holland,The Netherlands,10**,52.368,4.904,Europe/Amsterdam,Vodafone Libertel B.V.,Ziggo CM,AS33915 Vodafone Libertel B.V.
Kyoto,Japan,60******,35.02,135.76,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Colorado,United States,80***,39.603,-104.889,America/Denver,Charter Communications Inc,Spectrum,AS20001 Charter Communications Inc
California,United States,94***,37.416,-122.146,America/Los_Angeles,Amazon Technologies Inc.,DXC US Latin America Corporation,
California,United States,90***,34.052,-118.244,America/Los_Angeles,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.
Maryland,United States,20***,39.179,-77.247,America/New_York,Hughes Network Systems,"Hughes Network Systems, LLC","AS6621 Hughes Network Systems, LLC"
Jiangsu,China,21****,32.06,118.797,Asia/Shanghai,CERNET,,AS132553 China University of Petroleum (East China)
,,,,,,,,
,,,,,,,,
Jiangsu,China,,32.059,118.774,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
,,,,,,,,
Heilongjiang,China,15****,45.742,126.663,Asia/Shanghai,Chinanet,Communication Corporation,AS4134 CHINANET-BACKBONE
Florida,United States,33***,26.664,-80.173,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS20214 Comcast Cable Communications, LLC"
Selangor,Malaysia,47***,3.069,101.571,Asia/Kuala_Lumpur,"DiGi Telecommunications Sdn Bhd., Digi Internet Exchange",DiGi Telecommunications Sdn Bhd,AS4818 DiGi Telecommunications Sdn. Bhd.
Nagano,Japan,39******,35.823,137.953,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Shinshu University,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
Zhejiang,China,31****,29.998,120.583,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
,,,,,,,,
,,,,,,,,
Gujarat,India,39****,22.301,73.204,Asia/Kolkata,BSNL Internet,NIB,AS9829 National Internet Backbone
,,,,,,,,
Kanagawa,Japan,24******,35.421,139.554,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Île-de-France,France,75***,48.857,2.352,Europe/Paris,Societe Internationale de Telecommunications Aeronautiques,Societe Internationale de Telecommunications Aeronautiques,
Hyōgo,Japan,66******,34.796,135.4,Asia/Tokyo,OPTAGE Inc.,OPTAGE Inc.,AS17511 OPTAGE Inc.
Colorado,United States,80***,39.921,-105.144,America/Denver,"Level 3 Communications, Inc.",Level 3,"AS3356 Level 3 Parent, LLC"
Zhejiang,China,,30.274,120.155,Asia/Shanghai,China Mobile Communications Corporation,China Mobile,AS56041 China Mobile communications corporation
Hesse,Germany,60***,50.111,8.682,Europe/Berlin,Amazon.com,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
São Paulo,Brazil,13***,-21.903,-47.879,America/Sao_Paulo,Universidade De SAO Paulo,Universidade De SAO Paulo,AS28571 UNIVERSIDADE DE SAO PAULO
Hưng Yên Province,Vietnam,,20.647,106.047,Asia/Bangkok,VNPT-VNNIC,VietNam Post and Telecom Corporation,AS45899 VNPT Corp
Lombardy,Italy,20***,45.572,9.078,Europe/Rome,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
,,,,,,,,
,,,,,,,,
Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Arkansas,United States,72***,34.787,-92.397,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,
Casablanca-Settat,Morocco,,33.53,-7.644,Africa/Casablanca,MEDITELECOM,Orange Morocco,AS36925 MEDITELECOM
Jalisco,Mexico,45***,20.522,-103.195,America/Mexico_City,Uninet S.A. de C.V.,UNINET,AS8151 UNINET
Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Connecticut,United States,69**,41.064,-73.548,America/New_York,Cablevision Systems Corp.,Optimum Online (Cablevision Systems),AS6128 Cablevision Systems Corp.
Ohio,United States,44***,40.813,-81.497,America/New_York,Department of Administrative Services,Department of Administrative Services,AS19902 Department of Administrative Services
Oregon,United States,97***,45.524,-122.676,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-2),"AS16509 Amazon.com, Inc."
Illinois,United States,60***,41.878,-87.63,America/Chicago,A100 ROW Inc,A100 ROW Inc,
Chiba,Japan,28******,35.686,140.164,Asia/Tokyo,296 BROAD NET Com Inc,CABLENET296,AS17682 296 BROAD NET Com Inc
Santa Catarina,Brazil,89***,-26.824,-49.286,America/Sao_Paulo,UNIFIQUE TELECOMUNICACOES S/A,UNIFIQUE TELECOMUNICACOES S/A,AS28343 UNIFIQUE TELECOMUNICACOES S/A
California,United States,90***,34.052,-118.244,America/Los_Angeles,Charter Communications,Spectrum,AS20001 Charter Communications Inc
Cairo Governorate,Egypt,,30.059,31.227,Africa/Cairo,The Egyptian Company for Mobile Services,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
Shandong,China,,36.061,120.381,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,
California,United States,94***,37.793,-122.403,America/Los_Angeles,Wells Fargo & Company,Wells Fargo & Company,
,,,,,,,,
Tochigi,Japan,32******,36.564,139.893,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Porto,Portugal,44******,41.138,-8.617,Europe/Lisbon,NOS Comunicacoes S.A.,TVCABO-Portugal,"AS2860 NOS COMUNICACOES, S.A."
Sichuan,China,,30.264,102.805,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Gyeonggi-do,South Korea,56**,37.516,127.099,Asia/Seoul,SamsungSDS Inc.,Samsungsds,AS6619 SamsungSDS Inc.
California,United States,94***,37.412,-122.148,America/Los_Angeles,HP Inc.,HP Inc,
Mie,Japan,51******,34.738,136.521,Asia/Tokyo,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
Guangdong,China,51****,22.543,114.058,Asia/Shanghai,China Mobile communications corporation,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd."
Baden-Wurttemberg,Germany,70***,48.767,9.183,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Paraná,Brazil,80***,-25.503,-49.291,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Minnesota,United States,55***,44.949,-93.261,America/Chicago,"Allina Health System, Inc.","Allina Health System, Inc.","AS7800 Allina Health System, Inc."
,,,,,,,,
Tasman District,New Zealand,71**,-41.204,173.044,Pacific/Auckland,INSPIRENET,,AS17705 InSPire Net Ltd
,,,,,,,,
North Carolina,United States,27***,35.911,-79.084,America/New_York,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill
Gyeonggi-do,South Korea,13***,37.364,127.122,Asia/Seoul,Nielsen Consumer LLC,Kornet,AS16477 Nielsen Consumer LLC
Abu Dhabi,United Arab Emirates,,24.454,54.406,Asia/Dubai,Emirates Telecommunications Corporation,Etisalat,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Quebec,Canada,H4*,45.502,-73.567,America/Toronto,IBM,IBM,
Jiangsu,China,21****,32.061,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Georgia,United States,30***,33.798,-84.388,America/New_York,Invesco Group Services,"Invesco Group Services, Inc.",
Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
South Holland,The Netherlands,26**,52.002,4.165,Europe/Amsterdam,DELTA Fiber Nederland,CAIW Diensten B.V,
New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Baden-Wurttemberg,Germany,71***,48.889,9.218,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,
São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
Tokyo,Japan,10******,35.663,139.761,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
Busan,South Korea,48***,35.108,129.038,Asia/Seoul,SMLNET,Smlnet,
New York,United States,10***,40.713,-74.006,America/New_York,"ViaSat, Inc.","ViaSat, Inc.","AS7155 ViaSat,Inc."
Taipei City,Taiwan,,25.05,121.532,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Zhejiang,China,,30.299,120.161,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,
Dadra and Nagar Haveli and Daman and Diu,India,39****,20.413,72.829,Asia/Kolkata,telnet technoinfra pvt ltd,telnet technoinfra pvt ltd,AS138411 Telnet Technoinfra Pvt Ltd
Bern,Switzerland,32**,46.958,7.338,Europe/Zurich,Swisscom (Schweiz) AG - Bluewin,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
,,,,,,,,
Arkansas,United States,72***,36.365,-94.218,America/Chicago,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc.","AS10695 Wal-Mart Stores, Inc."
Illinois,United States,60***,41.878,-87.63,America/Chicago,United States Cellular Telephone Company,Service Provider Corporation,"AS6614 UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P."
Lampung,Indonesia,,-5.389,105.279,Asia/Jakarta,Giga Prima Lestari,,AS63882 PT Giga Prima Lestari
