Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Shanghai,China,,31.29,121.16,Asia/Shanghai,China Telecom (Group),Shangahi Volkswagen Automotive Company,AS4812 China Telecom (Group)
Shanxi,China,,37.87,112.55,Asia/Shanghai,China Unicom Shanxi Province Network,,AS4837 CHINA UNICOM China169 Backbone
,,,,,,,,
Ibaraki,Japan,30******,35.9,140.09,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Jiangsu,China,21****,32.06,118.76,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Washington,United States,98***,47.58,-122.17,America/Los_Angeles,T-Mobile USA,"T-Mobile USA, Inc.",
Île-de-France,France,75***,48.83,2.41,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA
New York,United States,10***,40.71,-74.01,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Illinois,United States,60***,41.88,-87.63,America/Chicago,A100 ROW Inc,A100 ROW Inc,
New York,United States,10***,40.71,-74.01,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
Colorado,United States,80***,39.75,-104.98,America/Denver,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
California,United States,92***,32.82,-117.18,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Lumbini Province,Nepal,,27.69,83.43,Asia/Kathmandu,WorldLink Communications,,AS17501 WorldLink Communications Pvt Ltd
Veneto,Italy,35***,45.39,11.79,Europe/Rome,Fastweb SpA,Fastweb POP Internet,AS12874 Fastweb SpA
Virginia,United States,20***,38.96,-77.36,America/New_York,OVH SAS,OVH US LLC,AS16276 OVH SAS
Victoria,Australia,30**,-37.71,144.93,Australia/Melbourne,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
,,,,,,,,
Pennsylvania,United States,19***,39.96,-75.23,America/New_York,Drexel University,Drexel University,AS11834 Drexel University
Carinthia,Austria,90**,46.62,14.3,Europe/Vienna,Universitaet Klagenfurt,Universitaet Klagenfurt,AS1111 Universitaet Klagenfurt
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Washington,United States,98***,47.62,-122.34,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Mississippi,United States,39***,32.24,-90.26,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Île-de-France,France,75***,48.86,2.35,Europe/Paris,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
Lazio,Italy,18*,41.89,12.4,Europe/Rome,Telecom Italia S.p.A.,Telecom Italia SPA,AS3269 Telecom Italia S.p.A.
Tehran,Iran,,35.68,51.42,Asia/Tehran,Mobile Communication Company of Iran PLC,Mcci VAS,AS197207 Mobile Communication Company of Iran PLC
Alabama,United States,35***,34.73,-86.57,America/Chicago,Google Fiber Inc.,Google Fiber Inc,AS16591 Google Fiber Inc.
,,,,,,,,
England,United Kingdom,W1*,51.51,-0.13,Europe/London,MICROSOFT,Microsoft Limited,AS8075 Microsoft Corporation
New York,United States,10***,40.71,-74.01,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
Louisiana,United States,71***,32.59,-92.07,America/Chicago,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
California,United States,94***,37.41,-122.15,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
Hà Nam Province,Vietnam,,20.54,105.91,Asia/Bangkok,VNPT,,AS45899 VNPT Corp
Guangdong,China,,22.56,114.06,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Virginia,United States,20***,38.96,-77.36,America/New_York,DoD Network Information Center,Navy Network Information Center,AS367 DoD Network Information Center
,,,,,,,,
New South Wales,Australia,20**,-33.87,151.2,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
Oklahoma,United States,74***,34.93,-95.76,America/Chicago,Vyve Broadband,"Vyve Broadband Investments, LLC",AS35986 Vyve Broadband
Gorod Bishkek,Kyrgyzstan,,42.87,74.59,Asia/Bishkek,Mega-Line Ltd.,,AS41750 Mega-Line Ltd.
Budapest,Hungary,10**,47.56,19.09,Europe/Budapest,ELTENET,Eotvos Lorand University of Sciences,AS2012 ELTENET
California,United States,95***,37.34,-121.9,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-1),"AS16509 Amazon.com, Inc."
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,
Niigata,Japan,95******,37.91,139.07,Asia/Tokyo,BIGLOBE Inc.,NEC BIGLOBE Ltd.,AS2518 BIGLOBE Inc.
Tokyo,Japan,10******,35.69,139.77,Asia/Tokyo,SoftBank Corp,SoftBank Corp.,
England,United Kingdom,BN*****,50.82,-0.14,Europe/London,MISTRAL,,
Hebei,China,,38.87,115.46,Asia/Shanghai,China Mobile,China Mobile Communications Corporation,AS24547 Hebei Mobile Communication Company Limited
Colorado,United States,80***,39.87,-104.92,America/Denver,Massive Networks,Massive Networks,AS21777 Massive Networks
Illinois,United States,60***,41.85,-87.62,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
England,United Kingdom,W1*,51.51,-0.13,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Shanghai,China,,31.26,121.46,Asia/Shanghai,DMTNET,"Shanghai DMT Information Network cor., LTD.",
Île-de-France,France,75***,48.86,2.35,Europe/Paris,Orange,,AS3215 Orange S.A.
,,,,,,,,
Lower Austria,Austria,36**,48.35,15.12,Europe/Vienna,A1 Telekom Austria AG,A1ta HSI,AS8447 A1 Telekom Austria AG
Mecklenburg-Vorpommern,Germany,17***,53.6,12.76,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Central Singapore,Singapore,16****,1.28,103.83,Asia/Singapore,Microsoft Corporation,Microsoft Azure Resource Manager (southeastasia),AS8075 Microsoft Corporation
Zhejiang,China,,29.88,121.56,Asia/Shanghai,China Mobile Communications Corporation,China Mobile Communications Corporation,AS56041 China Mobile communications corporation
Castille and León,Spain,37***,40.6,-6.53,Europe/Madrid,RIMA (Red IP Multi Acceso),Telefonica de Espana SAU,
,,,,,,,,
São Paulo,Brazil,10**,-23.63,-46.64,America/Sao_Paulo,TIM S/A,TIM S/A,AS26615 TIM S/A
Budapest,Hungary,10**,47.52,19.06,Europe/Budapest,ISZT Nonprofit Kft,ISZT INTERNET SZOLGALTATOK Halozati Koordinacios Kozpontja Nonprofit KFT,AS12303 Council of Hungarian Internet Providers
Washington,United States,98***,47.61,-122.33,America/Los_Angeles,AT&T Mobility LLC,Service Provider Corporation,AS20057 AT&T Mobility LLC
Ohio,United States,45***,39.16,-84.43,America/New_York,Milacron LLC,Milacron LLC,
,,,,,,,,
Moscow,Russia,14****,55.76,37.62,Europe/Moscow,CTSRND-NETWORK,,AS29497 MTS PJSC
Illinois,United States,60***,41.88,-87.63,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
,,,,,,,,
Washington,United States,98***,47.62,-122.34,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Leinster,Ireland,D6*,53.3,-6.3,Europe/Dublin,NTL Ireland,,AS6830 Liberty Global B.V.
,,,,,,,,
Texas,United States,76***,32.78,-97.3,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Southwest Finland,Finland,20***,60.45,22.27,Europe/Helsinki,Aker Yards Finland,,AS719 Elisa Oyj
,,,,,,,,
New York,United States,10***,40.71,-74.01,America/New_York,Verizon Business,Verizon Business,AS2828 Verizon Business
Virginia,United States,20***,39.01,-77.47,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business
California,United States,94***,37.41,-122.15,America/Los_Angeles,HP Inc.,HP Inc,
Madrid,Spain,28***,40.42,-3.69,Europe/Madrid,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
,,,,,,,,
Altai Krai,Russia,65****,53.73,84.93,Asia/Barnaul,"JSC Rostelecom regional branch ""Siberia""",Sibirtelecom Co.,AS12389 PJSC Rostelecom
Cairo Governorate,Egypt,,30.06,31.23,Africa/Cairo,Vodafone Data,,AS24835 Vodafone Data
Virginia,United States,20***,39.01,-77.47,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",
,,,,,,,,
Tripoli,Libya,,32.84,13.17,Africa/Tripoli,Aljeel Aljadeed Technology,,AS37284 Aljeel Aljadeed For Technology
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
São Paulo,Brazil,10**,-23.63,-46.64,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
Henan,China,45****,34.75,113.62,Asia/Shanghai,China Mobile communications corporation,China Mobile Communications Corporation,"AS24445 Henan Mobile Communications Co.,Ltd"
,,,,,,,,
Santiago Metropolitan,Chile,34***,-33.45,-70.65,America/Santiago,TELEFÓNICA CHILE S.A.,TELEFÓNICA CHILE S.A,AS7418 TELEFÓNICA CHILE S.A.
Sichuan,China,,31.13,104.4,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Florida,United States,32***,28.09,-80.64,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc","AS243 L3Harris Technologies, Inc."
Groningen,Netherlands,,53.22,6.57,Europe/Amsterdam,Google LLC,Google Cloud (europe-west4),AS15169 Google LLC
,,,,,,,,
Hesse,Germany,60***,50.1,8.63,Europe/Berlin,marbis GmbH,Marbis Defra,AS199610 marbis GmbH
,,,,,,,,
KwaZulu-Natal,South Africa,40**,-29.86,31.02,Africa/Johannesburg,Dimension Data,Dimension Data,AS10474 Dimension Data
Oregon,United States,97***,45.59,-121.18,America/Los_Angeles,Google LLC,Google Cloud (us-west1),AS396982 Google LLC
Hanoi,Vietnam,,21.03,105.83,Asia/Bangkok,VietNam Post and Telecom Corporation,Vietnam Posts and Telecommunications Group,AS45899 VNPT Corp
Arizona,United States,85***,31.56,-110.35,America/Phoenix,USAREC,USAISC,AS367 DoD Network Information Center
Michigan,United States,48***,42.27,-83.73,America/Detroit,University of Michigan,Merit Network Inc.,AS36375 University of Michigan
Taiwan,Taiwan,,25.03,121.56,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Dubai,United Arab Emirates,,25.26,55.31,Asia/Dubai,Oracle Corporation,Oracle Cloud Infrastructure (me-dubai-1),AS31898 Oracle Corporation
,,,,,,,,
Baden-Wurttemberg,Germany,70***,48.79,9.24,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Shanghai,China,,31.22,121.46,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
,,,,,,,,
Caldas Department,Colombia,17****,5.07,-75.52,America/Bogota,Telmex Colombia S.A.,Telmex Colombia S.A,AS10620 Telmex Colombia S.A.
Istanbul,Türkiye,34***,41.02,28.93,Europe/Istanbul,TurkNet Iletisim Hizmetleri,TurkNet Iletisim Hizmetleri A.S.,
Manitoba,Canada,R2*,49.88,-97.13,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
Baden-Wurttemberg,Germany,70***,48.79,9.24,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Basra,Iraq,,30.51,47.78,Asia/Baghdad,Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands,ZAINIQ,AS59588 Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Abu Dhabi,United Arab Emirates,,24.45,54.41,Asia/Dubai,Emirates Telecommunications Corporation,Emirates Telecommunications Corporation,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Lombardy,Italy,20***,45.46,9.19,Europe/Rome,Telecom Italia S.p.A.,Abaco S.P.A.,AS3269 Telecom Italia S.p.A.
Moscow,Russia,14****,55.76,37.62,Europe/Moscow,KUBANGSM,,AS8359 MTS PJSC
Wallonia,Belgium,40**,50.63,5.57,Europe/Brussels,UCLOUVAIN,Universite Catholique de Louvain,AS2611 BELNET
,,,,,,,,
Shanghai,China,,31.22,121.46,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited
Alberta,Canada,T2*,51.04,-114.07,America/Edmonton,United States Postal Service.,United States Postal Service,
New York,United States,12***,42.65,-73.76,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
Baranya,Hungary,76**,46.07,18.23,Europe/Budapest,Magyar Telekom Plc.,,AS5483 Magyar Telekom plc.
Illinois,United States,60***,41.88,-87.63,America/Chicago,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
New Jersey,United States,71**,40.74,-74.17,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Auckland,New Zealand,10**,-36.85,174.76,Pacific/Auckland,Mercury NZ Limited,Mercury NZ Limited,AS55850 Mercury NZ Limited
Chelyabinsk Oblast,Russia,45****,55.16,61.4,Asia/Yekaterinburg,"JSC ""Uralsvyazinform"" Chelyabinsk",Chelyabinsk Network Informational Center,AS12389 PJSC Rostelecom
Maryland,United States,21***,39.17,-76.64,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business
Virginia,United States,23***,36.92,-76.19,America/New_York,DoD Network Information Center,Navy Network Information Center,AS721 DoD Network Information Center
New South Wales,Australia,20**,-33.87,151.2,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
Hunan,China,41****,27.63,111.86,Asia/Shanghai,Green-Up,Changsha runke Communication Technology Co.,
Lagos,Nigeria,,6.47,3.43,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,
Florida,United States,33***,25.76,-80.19,America/New_York,Columbus Networks USA,Flamingo Television Bonaire,"AS23520 Columbus Networks USA, Inc."
Manawatu-Wanganui,New Zealand,47**,-40.22,175.55,Pacific/Auckland,BBA-SPARK,Spark New Zealand Trading Ltd,
Leinster,Ireland,D0*,53.35,-6.26,Europe/Dublin,Amazon Technologies Inc.,AWS EC2 (eu-west-1),"AS16509 Amazon.com, Inc."
England,United Kingdom,LE**,52.77,-1.2,Europe/London,TalkTalk Communications Limited,Opalnet,AS9105 TalkTalk Communications Limited
Ōsaka,Japan,,34.69,135.5,Asia/Tokyo,Google LLC,Google Cloud (asia-northeast2),AS396982 Google LLC
New York,United States,10***,40.71,-74.01,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Cairo Governorate,Egypt,,30.02,31.41,Africa/Cairo,Etisalat Misr,Eti-Mob,AS36992 ETISALAT MISR
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Île-de-France,France,78***,48.83,2.13,Europe/Paris,Renater,,AS776 Renater
England,United Kingdom,W1*,51.51,-0.13,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Bavaria,Germany,87***,47.89,10.62,Europe/Berlin,ARCOR-IP,Arcor AG,AS3209 Vodafone GmbH
Hawaii,United States,96***,21.3,-157.82,Pacific/Honolulu,State of Hawaii,University of Hawaii,AS62712 State of Hawaii
Prague,Czechia,19****,50.11,14.5,Europe/Prague,CTU,,AS203208 Czech Telecommunication Office
Illinois,United States,60***,41.92,-87.75,America/Chicago,Verizon Business,Service Provider Corporation,AS6167 Verizon Business
Shanghai,China,,31.23,121.47,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
Texas,United States,78***,29.57,-98.61,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc
England,United Kingdom,BH**,50.73,-1.92,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
North Carolina,United States,27***,35.59,-77.34,America/New_York,Suddenlink Communications,Optimum,AS19108 Optimum
Azores,Portugal,96******,37.71,-25.45,Atlantic/Azores,Cabo TV Acoreana,nos açores comunicacoes s.a.,"AS42580 NOS ACORES COMUNICACOES, S.A."
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Microsoft Corporation,Microsoft Corporation,
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Provence-Alpes-Côte d'Azur,France,60**,43.7,7.27,Europe/Paris,Wifirst Networks,,AS52075 Wifirst S.A.S.
,,,,,,,,
Virginia,United States,20***,38.95,-77.37,America/New_York,U.S. Department of the Interior,U.S. Geological Survey,AS22284 U.S. Department of the Interior
New York,United States,14***,42.92,-78.88,America/New_York,Buffalo State College,New York State University College at Buffalo,AS19933 Buffalo State College
,,,,,,,,
Tokyo,Japan,18******,35.7,139.48,Asia/Tokyo,TUAT,National University Corporation Tokyo University of Agriculture and Technology,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
,,,,,,,,
Västra Götaland County,Sweden,43****,57.7,12.45,Europe/Stockholm,Bredbandsbolaget,B2 Bredband AB,AS2119 Telenor Norge AS
,,,,,,,,
Guangxi,China,,23.72,108.81,Asia/Shanghai,Chinanet,Chinanet GX,AS4134 CHINANET-BACKBONE
Sichuan,China,,30.26,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Alibaba.com LLC,"Delta Centric LLC, Zenlayer Inc",
Central and Western District,Hong Kong,,22.32,114.17,Asia/Hong_Kong,Google LLC,Google Cloud (asia-east2),AS396982 Google LLC
New York,United States,10***,40.75,-73.97,America/New_York,Pfizer Inc.,Pfizer Inc.,
Cairo Governorate,Egypt,,30.06,31.23,Africa/Cairo,The Egyptian Company for Mobile Services,Orange Egypt,AS37069 The Egyptian Company for Mobile Services (Mobinil)
Tokyo,Japan,15******,35.65,139.61,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
New Jersey,United States,73**,40.73,-74.04,America/New_York,FXDD,Unitas Global,AS54739 FXDD
New York,United States,10***,40.72,-74.01,America/New_York,Citicorp Global Information Network,Citicorp Global Information Network,
South Dakota,United States,57***,44.3,-96.79,America/Chicago,South Dakota State University,South Dakota State University,AS11607 South Dakota State University
New York,United States,11***,40.8,-73.33,America/New_York,"CA, Inc.",CA-INTL,
Fukushima,Japan,96******,37.76,140.48,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Riyadh Region,Saudi Arabia,98**,24.69,46.68,Asia/Riyadh,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,AS43766 Mobile Telecommunication Company Saudi Arabia Joint-Stock company
Central Singapore,Singapore,13****,1.29,103.79,Asia/Singapore,StarHub Cable Vision Ltd,SGCABLEVISION,AS55430 Starhub Ltd
,,,,,,,,
Nagasaki,Japan,83******,32.75,129.88,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
Stockholm County,Sweden,12****,59.26,18.04,Europe/Stockholm,Tele2 Sverige AB,Tele2 Sverige AB,AS1257 Tele2 Sverige AB
,,,,,,,,
Basel-City,Switzerland,40**,47.56,7.61,Europe/Zurich,RCN - Kaiseraugst/Muenchenstein,F. Hoffmann-La Roche AG,
