MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI
240,96,24096,78748870,71439322,56132355,240-96-9830,240-96-9830-43
240,94,24094,58583240,10585353,80007365,240-94-5010,240-94-5010-30
240,48,24048,56127462,44452921,99954065,240-48-6820,240-48-6820-36
240,60,24060,99799960,81786629,21520374,240-60-7216,240-60-7216-44
240,49,24049,64442543,95079375,92881020,240-49-8668,240-49-8668-77
240,82,24082,31634835,13974117,35128459,240-82-3803,240-82-3803-78
240,93,24093,89421701,65450271,75181223,240-93-2876,240-93-2876-97
240,76,24076,45096020,93734183,86335245,240-76-7912,240-76-7912-14
240,73,24073,13971064,74319703,29959323,240-73-6155,240-73-6155-37
240,36,24036,44734719,92412178,36080635,240-36-3547,240-36-3547-37
240,83,24083,11295749,41867585,42342326,240-83-8517,240-83-8517-28
240,83,24083,78253357,52103503,72939468,240-83-8517,240-83-8517-28
240,82,24082,71455780,61805002,82582123,240-82-2824,240-82-2824-13
240,73,24073,58514393,52109805,56319840,240-73-6155,240-73-6155-37
240,96,24096,23804965,32087793,53152485,240-96-9830,240-96-9830-43
240,49,24049,46051339,60979498,98027169,240-49-5554,240-49-5554-68
240,36,24036,97167774,94976533,83086407,240-36-1106,240-36-1106-30
240,34,24034,27382837,30748404,65643663,240-34-3287,240-34-3287-41
240,49,24049,84621636,12736463,83871158,240-49-8668,240-49-8668-77
240,60,24060,14117704,93136002,61711401,240-60-7216,240-60-7216-44
240,29,24029,92606074,33887185,83224522,240-29-8359,240-29-8359-85
240,29,24029,82255258,46170345,25532990,240-29-8359,240-29-8359-85
240,83,24083,81244942,31443069,32207539,240-83-8517,240-83-8517-28
240,96,24096,91292985,59729069,54391675,240-96-8019,240-96-8019-84
240,46,24046,14776350,38903845,28742503,240-46-6635,240-46-6635-87
240,69,24069,15440191,55441194,94206625,240-69-5371,240-69-5371-92
240,12,24012,82807499,33084304,62270151,240-12-1771,240-12-1771-24
240,84,24084,61523096,25401040,25608809,240-84-9179,240-84-9179-60
240,25,24025,57551347,69882711,10485138,240-25-2139,240-25-2139-15
240,18,24018,93955493,64133433,39181738,240-18-9348,240-18-9348-73
240,94,24094,38694170,83556158,24796055,240-94-5010,240-94-5010-30
240,93,24093,56183105,71341036,49329211,240-93-2876,240-93-2876-97
240,96,24096,61439178,19025381,98717749,240-96-9830,240-96-9830-43
240,25,24025,49100563,18268405,80783812,240-25-2139,240-25-2139-15
240,82,24082,47151001,38865701,64308372,240-82-6977,240-82-6977-30
240,69,24069,24421324,59812732,31910961,240-69-5371,240-69-5371-92
240,4,24004,62081668,90289121,56346676,240-04-2535,240-04-2535-37
240,36,24036,56920550,85387120,95980681,240-36-1106,240-36-1106-30
240,82,24082,47669477,86864518,23361721,240-82-4598,240-82-4598-97
240,83,24083,12488539,93073793,10712027,240-83-8517,240-83-8517-28
240,11,24011,76643970,99674075,79875404,240-11-5803,240-11-5803-90
240,5,24005,15344242,91218317,72062969,240-05-6168,240-05-6168-61
240,76,24076,15595998,81238624,85240958,240-76-7912,240-76-7912-14
240,83,24083,22699062,54753826,49843194,240-83-8517,240-83-8517-28
240,84,24084,25593085,51719095,49318701,240-84-9179,240-84-9179-60
240,82,24082,45476242,96430717,47696138,240-82-2824,240-82-2824-13
240,5,24005,20185501,81607995,86684474,240-05-6168,240-05-6168-61
240,55,24055,17163216,61854213,65469396,240-55-2040,240-55-2040-59
240,55,24055,26639884,64896732,70577906,240-55-2040,240-55-2040-59
240,85,24085,16315276,79281871,87584741,240-85-4733,240-85-4733-47
240,73,24073,68947895,72867676,13413276,240-73-6155,240-73-6155-37
240,82,24082,94792191,70016840,17507918,240-82-3803,240-82-3803-78
240,90,24090,76655638,73104121,51359231,240-90-9928,240-90-9928-63
240,87,24087,94223761,68848152,11243333,240-87-9935,240-87-9935-21
240,35,24035,29750160,92713769,48598937,240-35-2084,240-35-2084-37
240,95,24095,65204409,71963680,50303552,240-95-5506,240-95-5506-41
240,49,24049,87944417,72815301,69981512,240-49-5554,240-49-5554-68
240,69,24069,54827469,93368259,93182900,240-69-5371,240-69-5371-92
240,88,24088,48349744,92683325,63952719,240-88-2169,240-88-2169-87
240,69,24069,20798874,93603336,97422571,240-69-3045,240-69-3045-58
240,84,24084,20076743,49163414,13056912,240-84-9179,240-84-9179-60
240,34,24034,53683068,29444146,82821739,240-34-3287,240-34-3287-41
240,88,24088,25406088,81167205,17061310,240-88-2169,240-88-2169-87
240,5,24005,54137440,59085986,59718038,240-05-6168,240-05-6168-61
240,29,24029,55287099,74851793,62990200,240-29-8359,240-29-8359-85
240,98,24098,65174934,43774374,41852055,240-98-6514,240-98-6514-23
240,80,24080,50453951,54995499,20739978,240-80-6925,240-80-6925-83
240,82,24082,71391819,29669787,56634428,240-82-2824,240-82-2824-13
240,36,24036,99227221,71687899,70589030,240-36-1106,240-36-1106-30
240,94,24094,76118416,81415206,30721897,240-94-5010,240-94-5010-30
240,60,24060,48028621,78919258,80770479,240-60-7216,240-60-7216-44
240,69,24069,32758383,46628636,95176075,240-69-5371,240-69-5371-92
240,11,24011,50484658,94354988,29532158,240-11-4814,240-11-4814-22
240,95,24095,94257054,36565858,39263043,240-95-5506,240-95-5506-41
240,55,24055,49104380,78640236,70482920,240-55-2040,240-55-2040-59
240,94,24094,77981443,53533071,24122642,240-94-5010,240-94-5010-30
240,4,24004,33222336,94713235,56019351,240-04-4257,240-04-4257-93
240,96,24096,89166370,44056769,52937263,240-96-8019,240-96-8019-84
240,55,24055,58761783,76968592,72112741,240-55-2040,240-55-2040-59
240,49,24049,86509081,97978157,85374973,240-49-5554,240-49-5554-68
240,96,24096,76214179,99195787,11877463,240-96-8019,240-96-8019-84
240,82,24082,38294614,70154499,37144910,240-82-4598,240-82-4598-97
240,30,24030,14608240,46338943,74918923,240-30-9279,240-30-9279-87
240,82,24082,92049688,28535347,91969735,240-82-4598,240-82-4598-97
240,25,24025,53193441,57782529,59449190,240-25-2139,240-25-2139-15
240,30,24030,63799147,13860342,82463540,240-30-9279,240-30-9279-87
240,18,24018,14934743,18416751,70616898,240-18-9348,240-18-9348-73
240,34,24034,50482177,42820516,63289003,240-34-3287,240-34-3287-41
240,55,24055,79650876,14818403,97059196,240-55-2040,240-55-2040-59
240,60,24060,51128453,65236292,40080712,240-60-7216,240-60-7216-44
240,86,24086,21080250,49586661,29086513,240-86-5374,240-86-5374-99
240,60,24060,60119907,28267734,61456860,240-60-7216,240-60-7216-44
240,20,24020,82384449,30634813,36359486,240-20-3621,240-20-3621-97
240,11,24011,25931586,42661885,32582659,240-11-4814,240-11-4814-22
240,12,24012,13437348,88693973,65903698,240-12-1771,240-12-1771-24
240,83,24083,62936564,99708060,28468244,240-83-8517,240-83-8517-28
240,36,24036,72457874,33216885,87069036,240-36-3547,240-36-3547-37
240,69,24069,29311159,28870044,33630175,240-69-3045,240-69-3045-58
240,33,24033,79734091,70160419,97596349,240-33-1188,240-33-1188-97
240,87,24087,70319196,61519727,32825858,240-87-9935,240-87-9935-21
240,96,24096,64923964,48109803,44039406,240-96-8019,240-96-8019-84
240,83,24083,74543301,50588039,44565539,240-83-8517,240-83-8517-28
240,96,24096,35716651,99472366,64487313,240-96-8019,240-96-8019-84
240,29,24029,44100408,25086465,28269216,240-29-3286,240-29-3286-23
240,93,24093,75578537,84943007,21873341,240-93-2876,240-93-2876-97
240,90,24090,22864469,50347038,10270328,240-90-7924,240-90-7924-53
240,48,24048,16857495,80833596,50178350,240-48-6820,240-48-6820-36
240,76,24076,22855324,24670767,78783731,240-76-7912,240-76-7912-14
240,49,24049,80280992,71651886,56511306,240-49-8668,240-49-8668-77
240,69,24069,13935248,82633183,11390183,240-69-3045,240-69-3045-58
240,30,24030,29123246,16752206,72960614,240-30-9279,240-30-9279-87
240,11,24011,17432531,25189367,35007116,240-11-5803,240-11-5803-90
240,48,24048,39207922,40603231,14989695,240-48-6820,240-48-6820-36
240,76,24076,88454443,55410084,78398796,240-76-7912,240-76-7912-14
240,12,24012,89289353,99492921,72375398,240-12-1771,240-12-1771-24
240,90,24090,92407156,42437749,40763290,240-90-9928,240-90-9928-63
240,84,24084,44246411,63708600,63204739,240-84-9179,240-84-9179-60
240,49,24049,66036861,73798571,60082209,240-49-8668,240-49-8668-77
240,86,24086,19479417,34556972,63382870,240-86-5374,240-86-5374-99
240,48,24048,26711703,17715337,37339077,240-48-6820,240-48-6820-36
240,48,24048,84425189,82667733,68027546,240-48-6820,240-48-6820-36
240,69,24069,44833385,62877986,43964202,240-69-3045,240-69-3045-58
240,34,24034,86755110,85063359,43587911,240-34-3287,240-34-3287-41
240,69,24069,46679489,71246864,78078134,240-69-3045,240-69-3045-58
240,12,24012,17880352,96505957,87553410,240-12-1771,240-12-1771-24
240,82,24082,45522357,74257516,93650198,240-82-4598,240-82-4598-97
240,96,24096,58088501,27061796,90399512,240-96-8019,240-96-8019-84
240,11,24011,26547364,31230331,94325598,240-11-5803,240-11-5803-90
240,4,24004,53646650,88053612,64502946,240-04-2535,240-04-2535-37
240,83,24083,94695840,98212070,78945771,240-83-8517,240-83-8517-28
240,49,24049,49001663,16718357,14095391,240-49-8668,240-49-8668-77
240,82,24082,34241705,38871958,47736724,240-82-6977,240-82-6977-30
240,82,24082,99340387,52695471,52256422,240-82-2824,240-82-2824-13
240,87,24087,22413412,53708556,68620392,240-87-9935,240-87-9935-21
240,48,24048,32979659,16196798,91818833,240-48-6820,240-48-6820-36
240,52,24052,37705462,64319894,46325909,240-52-6930,240-52-6930-38
240,29,24029,22892895,22204341,45887527,240-29-3286,240-29-3286-23
240,96,24096,49757506,57895658,14090561,240-96-8019,240-96-8019-84
240,20,24020,54906701,54095638,37857472,240-20-3621,240-20-3621-97
240,69,24069,58519443,80756208,82929175,240-69-5371,240-69-5371-92
240,87,24087,87918529,30998552,79353272,240-87-9935,240-87-9935-21
240,52,24052,55103264,44225631,92448183,240-52-6930,240-52-6930-38
240,84,24084,24789174,44648724,57562028,240-84-9179,240-84-9179-60
240,29,24029,20518707,38271273,78446193,240-29-8359,240-29-8359-85
240,90,24090,47573845,63207618,87911270,240-90-9928,240-90-9928-63
240,76,24076,59023780,60269832,15817868,240-76-7912,240-76-7912-14
240,85,24085,91029416,67008353,72985983,240-85-4733,240-85-4733-47
240,96,24096,43852326,77110920,98300671,240-96-8019,240-96-8019-84
240,69,24069,54405071,91389518,40209437,240-69-3045,240-69-3045-58
240,4,24004,18908109,58953270,21197541,240-04-4257,240-04-4257-93
240,29,24029,40433480,56019238,28934813,240-29-8359,240-29-8359-85
240,83,24083,18629172,58450191,25447082,240-83-8517,240-83-8517-28
240,90,24090,90179902,77914384,48571607,240-90-9928,240-90-9928-63
240,20,24020,81223271,14666956,81895604,240-20-3621,240-20-3621-97
240,12,24012,68494296,65814747,40545559,240-12-1771,240-12-1771-24
240,90,24090,86998851,24796937,33211241,240-90-7924,240-90-7924-53
240,90,24090,52872136,56429694,81333384,240-90-7924,240-90-7924-53
240,18,24018,89122111,13190918,94928241,240-18-9348,240-18-9348-73
240,11,24011,27024133,71689394,92874759,240-11-5803,240-11-5803-90
240,52,24052,66530689,32129857,58308788,240-52-6930,240-52-6930-38
240,83,24083,31305683,19225101,66376683,240-83-8517,240-83-8517-28
240,49,24049,14089817,62005186,10897956,240-49-8668,240-49-8668-77
240,11,24011,73788550,51061827,88504932,240-11-5803,240-11-5803-90
240,30,24030,13826774,78100083,34711320,240-30-9279,240-30-9279-87
240,86,24086,46762334,80950761,22540873,240-86-5374,240-86-5374-99
240,34,24034,16018879,92654267,86649648,240-34-1711,240-34-1711-68
240,52,24052,18210634,80687947,51367693,240-52-6930,240-52-6930-38
240,98,24098,68450869,65784322,52892069,240-98-6514,240-98-6514-23
240,88,24088,86604044,11490956,29189511,240-88-2169,240-88-2169-87
240,12,24012,97145125,65213929,16716654,240-12-1771,240-12-1771-24
240,93,24093,97899869,67365338,42148746,240-93-2876,240-93-2876-97
240,83,24083,20279901,62663084,64135222,240-83-8517,240-83-8517-28
240,82,24082,31855282,61874278,48245133,240-82-6977,240-82-6977-30
240,4,24004,38404122,28634007,74072275,240-04-2535,240-04-2535-37
240,55,24055,79088590,20915872,80624686,240-55-2040,240-55-2040-59
240,4,24004,65747702,18906198,93736447,240-04-2535,240-04-2535-37
240,30,24030,88010494,40380583,67956332,240-30-9279,240-30-9279-87
240,36,24036,95992054,16764842,25534853,240-36-3547,240-36-3547-37
240,85,24085,16608599,39650982,36170380,240-85-4733,240-85-4733-47
240,52,24052,36537915,44734271,87469427,240-52-6930,240-52-6930-38
240,29,24029,63576785,27177370,59916676,240-29-8359,240-29-8359-85
240,85,24085,95170345,31586433,91519412,240-85-4733,240-85-4733-47
240,4,24004,75713778,37842213,20396485,240-04-4257,240-04-4257-93
240,46,24046,98755481,92517138,78140133,240-46-6635,240-46-6635-87
240,49,24049,21315222,38440015,66909452,240-49-8668,240-49-8668-77
240,96,24096,99080174,99946873,21002596,240-96-9830,240-96-9830-43
240,55,24055,86057087,85248214,22021299,240-55-2040,240-55-2040-59
240,36,24036,13107831,54081886,39043221,240-36-1106,240-36-1106-30
240,25,24025,60155741,70780616,75829272,240-25-2139,240-25-2139-15
240,98,24098,50751145,63098507,64091211,240-98-6514,240-98-6514-23
240,96,24096,50222676,86828713,42024384,240-96-9830,240-96-9830-43
240,11,24011,80361781,83529435,17355002,240-11-5803,240-11-5803-90
240,49,24049,68398648,19586024,65489299,240-49-8668,240-49-8668-77
240,4,24004,11877380,54982747,42151325,240-04-2535,240-04-2535-37
240,35,24035,83639079,57826576,94624749,240-35-2084,240-35-2084-37
240,84,24084,59234605,46039260,40215426,240-84-9179,240-84-9179-60
240,80,24080,90397395,40272782,49114082,240-80-6925,240-80-6925-83
240,82,24082,20089571,59584156,30401648,240-82-6977,240-82-6977-30
240,96,24096,66778999,63013367,27849663,240-96-8019,240-96-8019-84
240,34,24034,25688812,41594015,67729276,240-34-3287,240-34-3287-41
240,73,24073,31081285,80359904,80052170,240-73-6155,240-73-6155-37
240,29,24029,33672838,12708377,38002203,240-29-8359,240-29-8359-85
240,76,24076,82133389,62588949,70030064,240-76-7912,240-76-7912-14
240,11,24011,59313229,16818656,96490346,240-11-4814,240-11-4814-22
240,25,24025,29552672,29599730,64423480,240-25-2139,240-25-2139-15
240,69,24069,32923529,74882643,78682625,240-69-3045,240-69-3045-58
240,42,24042,11901049,70993193,25609622,240-42-1916,240-42-1916-39
240,34,24034,51372868,12446305,63927128,240-34-3287,240-34-3287-41
240,60,24060,24306778,53043976,26629091,240-60-7216,240-60-7216-44
240,29,24029,72970323,63752051,65320591,240-29-8359,240-29-8359-85
240,96,24096,24802292,13658737,93905011,240-96-8019,240-96-8019-84
240,96,24096,78331475,74824596,11133041,240-96-9830,240-96-9830-43
240,82,24082,39713092,14042545,83964974,240-82-3803,240-82-3803-78
240,55,24055,95631171,78181698,21685655,240-55-2040,240-55-2040-59
240,29,24029,88804118,44032846,89717775,240-29-8359,240-29-8359-85
240,33,24033,51950285,22581599,67481140,240-33-1188,240-33-1188-97
240,60,24060,23328260,51281347,82927673,240-60-7216,240-60-7216-44
240,80,24080,69099969,17353650,83993380,240-80-6925,240-80-6925-83
240,48,24048,20393878,67856069,67176652,240-48-6820,240-48-6820-36
240,55,24055,43841252,40996428,52014107,240-55-2040,240-55-2040-59
240,83,24083,91051367,23745221,38347671,240-83-8517,240-83-8517-28
240,36,24036,15936788,77887392,91721262,240-36-3547,240-36-3547-37
240,96,24096,35967519,78228365,54791848,240-96-9830,240-96-9830-43
240,94,24094,99662569,77865672,25201434,240-94-5010,240-94-5010-30
240,11,24011,87956850,35884114,86109889,240-11-4814,240-11-4814-22
240,29,24029,25146289,42684954,95915149,240-29-3286,240-29-3286-23
240,86,24086,49086201,41893567,86419183,240-86-5374,240-86-5374-99
240,20,24020,12867345,64045385,72381543,240-20-3621,240-20-3621-97
240,30,24030,72706761,45235964,77720579,240-30-9279,240-30-9279-87
240,4,24004,33215367,97946940,17373707,240-04-2535,240-04-2535-37
240,90,24090,70552991,64345316,34156791,240-90-9928,240-90-9928-63
240,42,24042,75350376,14010054,79607600,240-42-1916,240-42-1916-39
240,88,24088,30666825,39765642,93077713,240-88-2169,240-88-2169-87
240,33,24033,20177752,57395728,70986848,240-33-1188,240-33-1188-97
240,11,24011,45724758,50448598,23339859,240-11-5803,240-11-5803-90
240,36,24036,44489121,19471466,84283851,240-36-1106,240-36-1106-30
240,69,24069,99404513,90491105,58234224,240-69-5371,240-69-5371-92
240,82,24082,22879541,52816149,30773132,240-82-2824,240-82-2824-13
240,69,24069,19946917,49438295,39875377,240-69-5371,240-69-5371-92
240,35,24035,57136397,68807040,39486333,240-35-2084,240-35-2084-37
240,5,24005,58017604,32950304,64519303,240-05-6168,240-05-6168-61
240,98,24098,33574988,36438099,84968241,240-98-6514,240-98-6514-23
240,96,24096,23424202,35400267,30553545,240-96-8019,240-96-8019-84
240,34,24034,92608886,37518341,50344166,240-34-3287,240-34-3287-41
240,35,24035,83047344,52671003,37354287,240-35-2084,240-35-2084-37
240,35,24035,60860678,88984393,43635969,240-35-2084,240-35-2084-37
240,90,24090,33498055,55628718,49685170,240-90-9928,240-90-9928-63
240,85,24085,57915906,68733126,39285572,240-85-4733,240-85-4733-47
240,48,24048,62109807,62252891,57819307,240-48-6820,240-48-6820-36
240,90,24090,72750366,22025526,72691138,240-90-7924,240-90-7924-53
240,4,24004,20537043,26172851,43393813,240-04-2535,240-04-2535-37
240,4,24004,49540809,99083289,11810833,240-04-2535,240-04-2535-37
240,96,24096,30923127,45953121,37329023,240-96-8019,240-96-8019-84
240,12,24012,76108640,48305226,98748502,240-12-1771,240-12-1771-24
240,12,24012,97882094,99935786,75809277,240-12-1771,240-12-1771-24
240,76,24076,74544858,60414662,41375272,240-76-7912,240-76-7912-14
240,34,24034,94200602,45335568,26378690,240-34-3287,240-34-3287-41
240,69,24069,48570475,61269358,72032801,240-69-5371,240-69-5371-92
240,35,24035,53193805,23038584,28923058,240-35-2084,240-35-2084-37
240,34,24034,68074362,64767235,86973527,240-34-1711,240-34-1711-68
240,98,24098,14597005,56358698,71987509,240-98-6514,240-98-6514-23
240,82,24082,97698462,11346498,88564262,240-82-4598,240-82-4598-97
240,12,24012,57787022,84646781,14306070,240-12-7224,240-12-7224-22
240,55,24055,76148675,13682610,96007482,240-55-2040,240-55-2040-59
240,4,24004,68109832,63312235,58210164,240-04-4257,240-04-4257-93
240,4,24004,12401256,52061528,44921728,240-04-2535,240-04-2535-37
240,12,24012,41544797,81695225,92271488,240-12-1771,240-12-1771-24
240,12,24012,58464432,32708928,54751927,240-12-7224,240-12-7224-22
240,69,24069,35139042,84978706,70244264,240-69-3045,240-69-3045-58
240,35,24035,84471808,96061198,47322022,240-35-2084,240-35-2084-37
240,95,24095,84387515,48300868,91013010,240-95-5506,240-95-5506-41
240,35,24035,79194594,90600138,46900426,240-35-2084,240-35-2084-37
240,29,24029,85506775,63797778,41438150,240-29-8359,240-29-8359-85
240,33,24033,55478918,26605230,48915605,240-33-1188,240-33-1188-97
240,36,24036,37479498,64051385,80873462,240-36-3547,240-36-3547-37
