index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
40167,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40169,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40170,"[40, 80[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40171,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40172,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40173,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40174,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,0-100,3-5,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40176,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40177,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40178,"[40, 80[",*,married,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40179,"[0, 40[",*,married,*,no,yes,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40180,"[40, 80[",*,divorced,*,no,no,no,cellular,Q3,Late-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40181,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40182,"[0, 40[",*,single,*,no,yes,no,telephone,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40183,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40184,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40185,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40186,"[40, 80[",*,married,*,no,no,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40188,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40189,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40190,"[40, 80[",*,married,*,no,no,yes,cellular,Q3,Late-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40192,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40193,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40194,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40195,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40196,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40197,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40198,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40200,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40201,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40202,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40203,"[0, 40[",*,married,*,no,yes,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40204,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40205,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40208,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40209,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40210,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40211,"[0, 40[",*,married,*,no,yes,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40212,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40213,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40214,"[0, 40[",*,married,*,no,no,no,telephone,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40215,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40216,"[40, 80[",*,married,*,no,no,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40217,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40219,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40220,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40221,"[0, 40[",*,single,*,no,yes,yes,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40222,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40223,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40224,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40225,"[40, 80[",*,married,*,no,yes,yes,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40226,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40227,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40228,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40229,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40230,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40231,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40232,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40233,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40235,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40236,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40238,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40239,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40242,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40245,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40246,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,0-100,3-5,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40247,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40248,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40249,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40250,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,0-100,3-5,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40251,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40252,"[0, 40[",*,married,*,no,no,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40253,"[0, 40[",*,married,*,no,no,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40255,"[0, 40[",*,single,*,no,yes,yes,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40256,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40257,"[0, 40[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,0-100,3-5,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40258,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40259,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40261,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40263,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40264,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40265,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40266,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40267,"[0, 40[",*,single,*,no,yes,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40268,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40269,"[0, 40[",*,single,*,no,no,yes,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40270,"[40, 80[",*,married,*,no,yes,yes,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40271,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40272,"[40, 80[",*,married,*,no,yes,yes,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40274,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40275,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40276,"[40, 80[",*,divorced,*,no,yes,yes,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40277,"[40, 80[",*,divorced,*,no,yes,yes,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40278,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Mid-Week,*,0-100,3-5,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40280,"[40, 80[",*,married,*,no,no,yes,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40281,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40282,"[40, 80[",*,divorced,*,no,no,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40283,"[40, 80[",*,divorced,*,no,no,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40284,"[40, 80[",*,married,*,no,no,yes,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40286,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40287,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40288,"[40, 80[",*,married,*,no,yes,yes,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40289,"[40, 80[",*,married,*,no,no,no,telephone,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40290,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40293,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40295,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40296,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40297,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40298,"[0, 40[",*,single,*,no,yes,no,telephone,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40299,"[40, 80[",*,married,*,no,no,no,telephone,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40300,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,3-5,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40301,"[0, 40[",*,single,*,no,no,no,telephone,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40302,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,3-5,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40303,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40304,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40305,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40306,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40308,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,3-5,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40309,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40311,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40312,"[40, 80[",*,married,*,no,yes,yes,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40314,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40315,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40317,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Late-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40318,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Late-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40321,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40323,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40324,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40325,"[40, 80[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40326,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40327,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40328,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40330,"[0, 40[",*,single,*,no,yes,no,telephone,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40331,>=80,*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40332,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40334,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40335,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,0-100,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40336,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40337,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40338,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40339,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40342,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,3-5,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40343,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40344,"[40, 80[",*,divorced,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40345,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40346,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,0-100,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40347,"[40, 80[",*,married,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40348,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,3-5,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40349,"[0, 40[",*,single,*,no,yes,yes,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40350,"[0, 40[",*,single,*,no,no,yes,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40351,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40352,"[40, 80[",*,divorced,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40353,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40354,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40357,"[0, 40[",*,single,*,no,no,no,cellular,Q3,Early-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40358,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Early-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40359,"[40, 80[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40361,"[0, 40[",*,single,*,unknown,yes,no,cellular,Q3,Mid-Week,*,>200,1-2,failure,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,no
40363,"[0, 40[",*,married,*,no,yes,no,cellular,Q3,Mid-Week,*,>200,0,nonexistent,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40364,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,3-5,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
40365,"[0, 40[",*,single,*,no,yes,no,cellular,Q3,Mid-Week,*,0-100,1-2,success,Negative (<=-1),>94,Low (-45 to -35),Low (<=1),<5000,yes
