Linkage_Index,Region,Country,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
2114,Tasman District,New Zealand,-41.2039,173.0444,Pacific/Auckland,INSPIRENET,,AS17705 InSPire Net Ltd
2115,North Carolina,United States,35.9108,-79.0836,America/New_York,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill
2116,Gyeonggi-do,South Korea,37.3638,127.122,Asia/Seoul,Nielsen Consumer LLC,Kornet,AS16477 Nielsen Consumer LLC
2117,Abu Dhabi,United Arab Emirates,24.4542,54.406,Asia/Dubai,Emirates Telecommunications Corporation,Etisalat,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
2118,Quebec,Canada,45.5019,-73.5674,America/Toronto,IBM,IBM,
2119,Jiangsu,China,32.0607,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
2120,Georgia,United States,33.7982,-84.3881,America/New_York,Invesco Group Services,"Invesco Group Services, Inc.",
2121,Washington,United States,47.6229,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
2122,South Holland,The Netherlands,52.0017,4.16528,Europe/Amsterdam,DELTA Fiber Nederland,CAIW Diensten B.V,
2123,New York,United States,40.7128,-74.006,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
2124,Baden-Wurttemberg,Germany,48.8894,9.2184,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
2125,São Paulo,Brazil,-23.6283,-46.6409,America/Sao_Paulo,Vivo,TELEFONICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
2126,Tokyo,Japan,35.6629,139.761,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
2127,Busan,South Korea,35.1085,129.038,Asia/Seoul,SMLNET,Smlnet,
2128,New York,United States,40.7128,-74.006,America/New_York,"ViaSat, Inc.","ViaSat, Inc.","AS7155 ViaSat,Inc."
2129,Taipei City,Taiwan,25.0504,121.5324,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
2130,Zhejiang,China,30.2994,120.1612,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
2131,Dadra and Nagar Haveli and Daman and Diu,India,20.4126,72.8292,Asia/Kolkata,telnet technoinfra pvt ltd,telnet technoinfra pvt ltd,AS138411 Telnet Technoinfra Pvt Ltd
2132,Bern,Switzerland,46.9582,7.3377,Europe/Zurich,Swisscom (Schweiz) AG - Bluewin,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
2133,Arkansas,United States,36.3653,-94.2176,America/Chicago,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc.","AS10695 Wal-Mart Stores, Inc."
2134,Illinois,United States,41.8781,-87.6298,America/Chicago,United States Cellular Telephone Company,Service Provider Corporation,"AS6614 UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P."
2135,Lampung,Indonesia,-5.38892,105.279,Asia/Jakarta,Giga Prima Lestari,,AS63882 PT Giga Prima Lestari
2136,Gyeonggi-do,South Korea,36.9871,126.9339,Asia/Seoul,LG POWERCOMM,DACOM-PUBNETPLUS,AS17858 LG POWERCOMM
2137,California,United States,32.7638,-117.07,America/Los_Angeles,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS6167 Verizon Business
2138,Hauts-de-France,France,50.5823,3.119,Europe/Paris,Free Mobile SAS,Free Mobile,AS51207 Free Mobile SAS
2139,Zurich,Switzerland,47.3503,8.5561,Europe/Zurich,Swisscom (Schweiz) AG - SME/Cybernet,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
2140,Qinghai,China,35.7448,96.4077,Asia/Shanghai,China Telecom,Chinanet QH,AS140061 Qinghai Telecom
2141,Jujuy,Argentina,-23.6697,-64.4673,America/Argentina/Jujuy,Telecom Argentina S.A.,Telecom Argentina S.A,AS7303 Telecom Argentina S.A.
2142,New York,United States,40.7085,-74.0106,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
2143,Kyoto,Japan,35.0203,135.7602,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
2144,Georgia,United States,33.7615,-84.3914,America/New_York,GTT,FreightCheck LLC,AS3257 GTT Communications Inc.
2145,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
2146,Novosibirsk Oblast,Russia,54.9022,83.0335,Asia/Novosibirsk,Rostelecom networks,JSC Rostelecom regional branch Siberia,AS12389 PJSC Rostelecom
2147,Chaharmahal and Bakhtiari Province,Iran,32.2548,50.5502,Asia/Tehran,Iran Telecommunication Company PJS,Telecommunication Company of Chahar Mahal o Bakhtiari,AS58224 Iran Telecommunication Company PJS
2148,İzmir Province,Türkiye,38.425,27.1417,Europe/Istanbul,National Academic Network and Information Center,Dokuz Eylul University,AS8517 National Academic Network and Information Center
2149,Gabès Governorate,Tunisia,33.8747,10.1023,Africa/Tunis,EO DATACENTER,ATI - Agence Tunisienne Internet,AS37504 EO Data Center
2150,California,United States,32.819,-117.179,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
2151,Iowa,United States,41.9504,-91.6897,America/Chicago,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
2152,California,United States,32.819,-117.179,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
2153,São Paulo,Brazil,-21.5974,-48.4534,America/Sao_Paulo,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,AS28334 PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA
2154,Missouri,United States,39.077,-94.5838,America/Chicago,Sprint,Sprint Midwest Group,"AS6157 SPRINT, Business Serices Group"
2155,New York,United States,40.7128,-74.006,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
2156,Tehran,Iran,35.6824,51.4158,Asia/Tehran,Iran Telecommunication Company PJS,TCQ DSL,AS58224 Iran Telecommunication Company PJS
2157,California,United States,37.974,-122.033,America/Los_Angeles,Bank of America,"Bank of America, National Association",
2158,Shanghai,China,31.2936,121.164,Asia/Shanghai,China Telecom (Group),Shangahi Volkswagen Automotive Company,AS4812 China Telecom (Group)
2159,Shanxi,China,37.8706,112.549,Asia/Shanghai,China Unicom Shanxi Province Network,,AS4837 CHINA UNICOM China169 Backbone
2160,Ibaraki,Japan,35.9025,140.0892,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
2161,Jiangsu,China,32.0607,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
2162,Washington,United States,47.5767,-122.167,America/Los_Angeles,T-Mobile USA,"T-Mobile USA, Inc.",
2163,Île-de-France,France,48.8323,2.4075,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA
2164,New York,United States,40.7128,-74.006,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
2165,Illinois,United States,41.8781,-87.6298,America/Chicago,A100 ROW Inc,A100 ROW Inc,
2166,New York,United States,40.7085,-74.0106,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
2167,Colorado,United States,39.7523,-104.984,America/Denver,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
2168,California,United States,32.819,-117.179,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
2169,Lumbini Province,Nepal,27.6866,83.4323,Asia/Kathmandu,WorldLink Communications,,AS17501 WorldLink Communications Pvt Ltd
2170,Veneto,Italy,45.3853,11.7921,Europe/Rome,Fastweb SpA,Fastweb POP Internet,AS12874 Fastweb SpA
2171,Virginia,United States,38.9555,-77.3643,America/New_York,OVH SAS,OVH US LLC,AS16276 OVH SAS
2172,Victoria,Australia,-37.7059,144.9259,Australia/Melbourne,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
2173,Pennsylvania,United States,39.9635,-75.2297,America/New_York,Drexel University,Drexel University,AS11834 Drexel University
2174,Carinthia,Austria,46.6233,14.2999,Europe/Vienna,Universitaet Klagenfurt,Universitaet Klagenfurt,AS1111 Universitaet Klagenfurt
2175,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
2176,Washington,United States,47.6229,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
2177,Mississippi,United States,32.2361,-90.2601,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
2178,Île-de-France,France,48.8566,2.35222,Europe/Paris,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
2179,Lazio,Italy,41.8931,12.4026,Europe/Rome,Telecom Italia S.p.A.,Telecom Italia SPA,AS3269 Telecom Italia S.p.A.
2180,Tehran,Iran,35.6824,51.4158,Asia/Tehran,Mobile Communication Company of Iran PLC,Mcci VAS,AS197207 Mobile Communication Company of Iran PLC
2181,Alabama,United States,34.7315,-86.5654,America/Chicago,Google Fiber Inc.,Google Fiber Inc,AS16591 Google Fiber Inc.
2182,England,United Kingdom,51.5072,-0.127586,Europe/London,MICROSOFT,Microsoft Limited,AS8075 Microsoft Corporation
2183,New York,United States,40.7128,-74.006,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
2184,Louisiana,United States,32.5896,-92.0669,America/Chicago,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
2185,California,United States,37.4146,-122.146,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
2186,Hà Nam Province,Vietnam,20.5411,105.9139,Asia/Bangkok,VNPT,,AS45899 VNPT Corp
2187,Guangdong,China,22.5559,114.0577,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
2188,Virginia,United States,38.9586,-77.357,America/New_York,DoD Network Information Center,Navy Network Information Center,AS367 DoD Network Information Center
2189,New South Wales,Australia,-33.8715,151.2006,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
2190,Oklahoma,United States,34.9288,-95.7596,America/Chicago,Vyve Broadband,"Vyve Broadband Investments, LLC",AS35986 Vyve Broadband
2191,Gorod Bishkek,Kyrgyzstan,42.8696,74.5932,Asia/Bishkek,Mega-Line Ltd.,,AS41750 Mega-Line Ltd.
2192,Budapest,Hungary,47.5636,19.0947,Europe/Budapest,ELTENET,Eotvos Lorand University of Sciences,AS2012 ELTENET
2193,California,United States,37.3394,-121.895,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-1),"AS16509 Amazon.com, Inc."
2194,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
2195,Niigata,Japan,37.9139,139.0741,Asia/Tokyo,BIGLOBE Inc.,NEC BIGLOBE Ltd.,AS2518 BIGLOBE Inc.
2196,Tokyo,Japan,35.6916,139.768,Asia/Tokyo,SoftBank Corp,SoftBank Corp.,
2197,England,United Kingdom,50.8227,-0.14429,Europe/London,MISTRAL,,
2198,Hebei,China,38.8729,115.4625,Asia/Shanghai,China Mobile,China Mobile Communications Corporation,AS24547 Hebei Mobile Communication Company Limited
2199,Colorado,United States,39.8661,-104.9197,America/Denver,Massive Networks,Massive Networks,AS21777 Massive Networks
2200,Illinois,United States,41.8536,-87.6183,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
2201,England,United Kingdom,51.5074,-0.127758,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
2202,Shanghai,China,31.2585,121.462,Asia/Shanghai,DMTNET,"Shanghai DMT Information Network cor., LTD.",
2203,Île-de-France,France,48.8566,2.35222,Europe/Paris,Orange,,AS3215 Orange S.A.
2204,Lower Austria,Austria,48.3518,15.1221,Europe/Vienna,A1 Telekom Austria AG,A1ta HSI,AS8447 A1 Telekom Austria AG
2205,Mecklenburg-Vorpommern,Germany,53.598,12.7636,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
2206,Central Singapore,Singapore,1.283,103.833,Asia/Singapore,Microsoft Corporation,Microsoft Azure Resource Manager (southeastasia),AS8075 Microsoft Corporation
2207,Zhejiang,China,29.8752,121.5564,Asia/Shanghai,China Mobile Communications Corporation,China Mobile Communications Corporation,AS56041 China Mobile communications corporation
2208,Castille and León,Spain,40.6,-6.53333,Europe/Madrid,RIMA (Red IP Multi Acceso),Telefonica de Espana SAU,
2209,São Paulo,Brazil,-23.6283,-46.6409,America/Sao_Paulo,TIM S/A,TIM S/A,AS26615 TIM S/A
2210,Budapest,Hungary,47.518,19.0557,Europe/Budapest,ISZT Nonprofit Kft,ISZT INTERNET SZOLGALTATOK Halozati Koordinacios Kozpontja Nonprofit KFT,AS12303 Council of Hungarian Internet Providers
2211,Washington,United States,47.6062,-122.332,America/Los_Angeles,AT&T Mobility LLC,Service Provider Corporation,AS20057 AT&T Mobility LLC
2212,Ohio,United States,39.1626,-84.4324,America/New_York,Milacron LLC,Milacron LLC,
2213,Moscow,Russia,55.7558,37.6173,Europe/Moscow,CTSRND-NETWORK,,AS29497 MTS PJSC
2214,Illinois,United States,41.8781,-87.6298,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
2215,Washington,United States,47.6229,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
2216,Leinster,Ireland,53.2972,-6.3038,Europe/Dublin,NTL Ireland,,AS6830 Liberty Global B.V.
2217,Texas,United States,32.7825,-97.2993,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
2218,Southwest Finland,Finland,60.452,22.2701,Europe/Helsinki,Aker Yards Finland,,AS719 Elisa Oyj
2219,New York,United States,40.7128,-74.006,America/New_York,Verizon Business,Verizon Business,AS2828 Verizon Business
2220,Virginia,United States,39.011,-77.4711,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business
2221,California,United States,37.412,-122.148,America/Los_Angeles,HP Inc.,HP Inc,
2222,Madrid,Spain,40.4163,-3.6934,Europe/Madrid,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
2223,Altai Krai,Russia,53.7305,84.9344,Asia/Barnaul,"JSC Rostelecom regional branch ""Siberia""",Sibirtelecom Co.,AS12389 PJSC Rostelecom
2224,Cairo Governorate,Egypt,30.0588,31.2268,Africa/Cairo,Vodafone Data,,AS24835 Vodafone Data
2225,Virginia,United States,39.011,-77.4711,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",
2226,Tripoli,Libya,32.8423,13.1712,Africa/Tripoli,Aljeel Aljadeed Technology,,AS37284 Aljeel Aljadeed For Technology
2227,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
2228,São Paulo,Brazil,-23.6283,-46.6409,America/Sao_Paulo,Vivo,TELEFONICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
2229,Henan,China,34.7472,113.625,Asia/Shanghai,China Mobile communications corporation,China Mobile Communications Corporation,"AS24445 Henan Mobile Communications Co.,Ltd"
2230,Santiago Metropolitan,Chile,-33.4521,-70.6536,America/Santiago,TELEFÓNICA CHILE S.A.,TELEFÓNICA CHILE S.A,AS7418 TELEFÓNICA CHILE S.A.
2231,Sichuan,China,31.1269,104.398,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
2232,Florida,United States,28.0908,-80.6385,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc","AS243 L3Harris Technologies, Inc."
2233,Groningen,Netherlands,53.2193,6.5665,Europe/Amsterdam,Google LLC,Google Cloud (europe-west4),AS15169 Google LLC
2234,Hesse,Germany,50.1049,8.6295,Europe/Berlin,marbis GmbH,Marbis Defra,AS199610 marbis GmbH
2235,KwaZulu-Natal,South Africa,-29.8587,31.0218,Africa/Johannesburg,Dimension Data,Dimension Data,AS10474 Dimension Data
2236,Oregon,United States,45.5945,-121.1786,America/Los_Angeles,Google LLC,Google Cloud (us-west1),AS396982 Google LLC
2237,Hanoi,Vietnam,21.0278,105.834,Asia/Bangkok,VietNam Post and Telecom Corporation,Vietnam Posts and Telecommunications Group,AS45899 VNPT Corp
2238,Arizona,United States,31.5552,-110.35,America/Phoenix,USAREC,USAISC,AS367 DoD Network Information Center
2239,Michigan,United States,42.2709,-83.7268,America/Detroit,University of Michigan,Merit Network Inc.,AS36375 University of Michigan
2240,Taiwan,Taiwan,25.033,121.565,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
2241,Dubai,United Arab Emirates,25.2633,55.3087,Asia/Dubai,Oracle Corporation,Oracle Cloud Infrastructure (me-dubai-1),AS31898 Oracle Corporation
2242,Baden-Wurttemberg,Germany,48.7863,9.23807,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
2243,Shanghai,China,31.2222,121.4581,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
2244,Caldas Department,Colombia,5.072,-75.515,America/Bogota,Telmex Colombia S.A.,Telmex Colombia S.A,AS10620 Telmex Colombia S.A.
2245,Istanbul,Türkiye,41.0247,28.9252,Europe/Istanbul,TurkNet Iletisim Hizmetleri,TurkNet Iletisim Hizmetleri A.S.,
2246,Manitoba,Canada,49.884,-97.1288,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
2247,Baden-Wurttemberg,Germany,48.7863,9.23807,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
2248,Basra,Iraq,30.5101,47.7847,Asia/Baghdad,Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands,ZAINIQ,AS59588 Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands
2249,Ohio,United States,39.9747,-82.8947,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
2250,Abu Dhabi,United Arab Emirates,24.4542,54.406,Asia/Dubai,Emirates Telecommunications Corporation,Emirates Telecommunications Corporation,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
2251,Lombardy,Italy,45.4642,9.18998,Europe/Rome,Telecom Italia S.p.A.,Abaco S.P.A.,AS3269 Telecom Italia S.p.A.
2252,Moscow,Russia,55.7558,37.6173,Europe/Moscow,KUBANGSM,,AS8359 MTS PJSC
2253,Wallonia,Belgium,50.6336,5.5736,Europe/Brussels,UCLOUVAIN,Universite Catholique de Louvain,AS2611 BELNET
2254,Shanghai,China,31.2222,121.4581,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited
2255,Alberta,Canada,51.0447,-114.072,America/Edmonton,United States Postal Service.,United States Postal Service,
