City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Kansas City,Missouri,United States,64***,39.077,-94.584,America/Chicago,Sprint,Sprint Midwest Group,"AS6157 SPRINT, Business Serices Group"
New York,New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
Tehran,Tehran,Iran,,35.682,51.416,Asia/Tehran,Iran Telecommunication Company PJS,TCQ DSL,AS58224 Iran Telecommunication Company PJS
Concord,California,United States,94***,37.974,-122.033,America/Los_Angeles,Bank of America,"Bank of America, National Association",
Xinzhuang,Shanghai,China,,31.294,121.164,Asia/Shanghai,China Telecom (Group),Shangahi Volkswagen Automotive Company,AS4812 China Telecom (Group)
Taiyuan,Shanxi,China,,37.871,112.549,Asia/Shanghai,China Unicom Shanxi Province Network,,AS4837 CHINA UNICOM China169 Backbone
,,,,,,,,,
Daishuku,Ibaraki,Japan,30******,35.902,140.089,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Nanjing,Jiangsu,China,21****,32.061,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Bellevue,Washington,United States,98***,47.577,-122.167,America/Los_Angeles,T-Mobile USA,"T-Mobile USA, Inc.",
Paris,Île-de-France,France,75***,48.832,2.408,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA
New York,New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Chicago,Illinois,United States,60***,41.878,-87.63,America/Chicago,A100 ROW Inc,A100 ROW Inc,
New York,New York,United States,10***,40.708,-74.011,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
Denver,Colorado,United States,80***,39.752,-104.984,America/Denver,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
San Diego,California,United States,92***,32.819,-117.179,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Butwāl,Lumbini Province,Nepal,,27.687,83.432,Asia/Kathmandu,WorldLink Communications,,AS17501 WorldLink Communications Pvt Ltd
Selvazzano Dentro,Veneto,Italy,35***,45.385,11.792,Europe/Rome,Fastweb SpA,Fastweb POP Internet,AS12874 Fastweb SpA
Reston,Virginia,United States,20***,38.956,-77.364,America/New_York,OVH SAS,OVH US LLC,AS16276 OVH SAS
Melbourne,Victoria,Australia,30**,-37.706,144.926,Australia/Melbourne,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
,,,,,,,,,
Philadelphia,Pennsylvania,United States,19***,39.964,-75.23,America/New_York,Drexel University,Drexel University,AS11834 Drexel University
Klagenfurt,Carinthia,Austria,90**,46.623,14.3,Europe/Vienna,Universitaet Klagenfurt,Universitaet Klagenfurt,AS1111 Universitaet Klagenfurt
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Seattle,Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Jackson,Mississippi,United States,39***,32.236,-90.26,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Paris,Île-de-France,France,75***,48.857,2.352,Europe/Paris,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
Rome,Lazio,Italy,18*,41.893,12.403,Europe/Rome,Telecom Italia S.p.A.,Telecom Italia SPA,AS3269 Telecom Italia S.p.A.
Tehran,Tehran,Iran,,35.682,51.416,Asia/Tehran,Mobile Communication Company of Iran PLC,Mcci VAS,AS197207 Mobile Communication Company of Iran PLC
Huntsville,Alabama,United States,35***,34.732,-86.565,America/Chicago,Google Fiber Inc.,Google Fiber Inc,AS16591 Google Fiber Inc.
,,,,,,,,,
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,MICROSOFT,Microsoft Limited,AS8075 Microsoft Corporation
New York,New York,United States,10***,40.713,-74.006,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
Monroe,Louisiana,United States,71***,32.59,-92.067,America/Chicago,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
Palo Alto,California,United States,94***,37.415,-122.146,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
Phu Ly,Hà Nam Province,Vietnam,,20.541,105.914,Asia/Bangkok,VNPT,,AS45899 VNPT Corp
Shenzhen,Guangdong,China,,22.556,114.058,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Reston,Virginia,United States,20***,38.959,-77.357,America/New_York,DoD Network Information Center,Navy Network Information Center,AS367 DoD Network Information Center
,,,,,,,,,
Sydney,New South Wales,Australia,20**,-33.872,151.201,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
McAlester,Oklahoma,United States,74***,34.929,-95.76,America/Chicago,Vyve Broadband,"Vyve Broadband Investments, LLC",AS35986 Vyve Broadband
Bishkek,Gorod Bishkek,Kyrgyzstan,,42.87,74.593,Asia/Bishkek,Mega-Line Ltd.,,AS41750 Mega-Line Ltd.
Budapest,Budapest,Hungary,10**,47.564,19.095,Europe/Budapest,ELTENET,Eotvos Lorand University of Sciences,AS2012 ELTENET
San Jose,California,United States,95***,37.339,-121.895,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-1),"AS16509 Amazon.com, Inc."
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Niigata,Niigata,Japan,95******,37.914,139.074,Asia/Tokyo,BIGLOBE Inc.,NEC BIGLOBE Ltd.,AS2518 BIGLOBE Inc.
Chiyoda,Tokyo,Japan,10******,35.692,139.768,Asia/Tokyo,SoftBank Corp,SoftBank Corp.,
Brighton,England,United Kingdom,BN*****,50.823,-0.144,Europe/London,MISTRAL,,
Baoding,Hebei,China,,38.873,115.462,Asia/Shanghai,China Mobile,China Mobile Communications Corporation,AS24547 Hebei Mobile Communication Company Limited
Thornton,Colorado,United States,80***,39.866,-104.92,America/Denver,Massive Networks,Massive Networks,AS21777 Massive Networks
Chicago,Illinois,United States,60***,41.854,-87.618,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Hongkou,Shanghai,China,,31.258,121.462,Asia/Shanghai,DMTNET,"Shanghai DMT Information Network cor., LTD.",
Paris,Île-de-France,France,75***,48.857,2.352,Europe/Paris,Orange,,AS3215 Orange S.A.
,,,,,,,,,
Gutenbrunn,Lower Austria,Austria,36**,48.352,15.122,Europe/Vienna,A1 Telekom Austria AG,A1ta HSI,AS8447 A1 Telekom Austria AG
Waren,Mecklenburg-Vorpommern,Germany,17***,53.598,12.764,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Singapore,Central Singapore,Singapore,16****,1.283,103.833,Asia/Singapore,Microsoft Corporation,Microsoft Azure Resource Manager (southeastasia),AS8075 Microsoft Corporation
Ningbo,Zhejiang,China,,29.875,121.556,Asia/Shanghai,China Mobile Communications Corporation,China Mobile Communications Corporation,AS56041 China Mobile communications corporation
Ciudad Rodrigo,Castille and León,Spain,37***,40.6,-6.533,Europe/Madrid,RIMA (Red IP Multi Acceso),Telefonica de Espana SAU,
,,,,,,,,,
São Paulo,São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,TIM S/A,TIM S/A,AS26615 TIM S/A
Budapest,Budapest,Hungary,10**,47.518,19.056,Europe/Budapest,ISZT Nonprofit Kft,ISZT INTERNET SZOLGALTATOK Halozati Koordinacios Kozpontja Nonprofit KFT,AS12303 Council of Hungarian Internet Providers
Seattle,Washington,United States,98***,47.606,-122.332,America/Los_Angeles,AT&T Mobility LLC,Service Provider Corporation,AS20057 AT&T Mobility LLC
Cincinnati,Ohio,United States,45***,39.163,-84.432,America/New_York,Milacron LLC,Milacron LLC,
,,,,,,,,,
Moscow,Moscow,Russia,14****,55.756,37.617,Europe/Moscow,CTSRND-NETWORK,,AS29497 MTS PJSC
Chicago,Illinois,United States,60***,41.878,-87.63,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
,,,,,,,,,
Seattle,Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Dublin,Leinster,Ireland,D6*,53.297,-6.304,Europe/Dublin,NTL Ireland,,AS6830 Liberty Global B.V.
,,,,,,,,,
Fort Worth,Texas,United States,76***,32.782,-97.299,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Turku,Southwest Finland,Finland,20***,60.452,22.27,Europe/Helsinki,Aker Yards Finland,,AS719 Elisa Oyj
,,,,,,,,,
New York,New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,Verizon Business,AS2828 Verizon Business
Ashburn,Virginia,United States,20***,39.011,-77.471,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business
Palo Alto,California,United States,94***,37.412,-122.148,America/Los_Angeles,HP Inc.,HP Inc,
Madrid,Madrid,Spain,28***,40.416,-3.693,Europe/Madrid,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
,,,,,,,,,
Zarinsk,Altai Krai,Russia,65****,53.73,84.934,Asia/Barnaul,"JSC Rostelecom regional branch ""Siberia""",Sibirtelecom Co.,AS12389 PJSC Rostelecom
Cairo,Cairo Governorate,Egypt,,30.059,31.227,Africa/Cairo,Vodafone Data,,AS24835 Vodafone Data
Ashburn,Virginia,United States,20***,39.011,-77.471,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",
,,,,,,,,,
Tripoli,Tripoli,Libya,,32.842,13.171,Africa/Tripoli,Aljeel Aljadeed Technology,,AS37284 Aljeel Aljadeed For Technology
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
São Paulo,São Paulo,Brazil,10**,-23.628,-46.641,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
Zhengzhou,Henan,China,45****,34.747,113.625,Asia/Shanghai,China Mobile communications corporation,China Mobile Communications Corporation,"AS24445 Henan Mobile Communications Co.,Ltd"
,,,,,,,,,
Santiago,Santiago Metropolitan,Chile,34***,-33.452,-70.654,America/Santiago,TELEFÓNICA CHILE S.A.,TELEFÓNICA CHILE S.A,AS7418 TELEFÓNICA CHILE S.A.
Deyang,Sichuan,China,,31.127,104.398,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Melbourne,Florida,United States,32***,28.091,-80.638,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc","AS243 L3Harris Technologies, Inc."
Groningen,Groningen,Netherlands,,53.219,6.566,Europe/Amsterdam,Google LLC,Google Cloud (europe-west4),AS15169 Google LLC
,,,,,,,,,
Frankfurt am Main,Hesse,Germany,60***,50.105,8.63,Europe/Berlin,marbis GmbH,Marbis Defra,AS199610 marbis GmbH
,,,,,,,,,
Durban,KwaZulu-Natal,South Africa,40**,-29.859,31.022,Africa/Johannesburg,Dimension Data,Dimension Data,AS10474 Dimension Data
The Dalles,Oregon,United States,97***,45.594,-121.179,America/Los_Angeles,Google LLC,Google Cloud (us-west1),AS396982 Google LLC
Hanoi,Hanoi,Vietnam,,21.028,105.834,Asia/Bangkok,VietNam Post and Telecom Corporation,Vietnam Posts and Telecommunications Group,AS45899 VNPT Corp
Sierra Vista,Arizona,United States,85***,31.555,-110.35,America/Phoenix,USAREC,USAISC,AS367 DoD Network Information Center
Ann Arbor,Michigan,United States,48***,42.271,-83.727,America/Detroit,University of Michigan,Merit Network Inc.,AS36375 University of Michigan
Taipei,Taiwan,Taiwan,,25.033,121.565,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Dubai,Dubai,United Arab Emirates,,25.263,55.309,Asia/Dubai,Oracle Corporation,Oracle Cloud Infrastructure (me-dubai-1),AS31898 Oracle Corporation
,,,,,,,,,
Stuttgart,Baden-Wurttemberg,Germany,70***,48.786,9.238,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Shanghai,Shanghai,China,,31.222,121.458,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
,,,,,,,,,
Manizales,Caldas Department,Colombia,17****,5.072,-75.515,America/Bogota,Telmex Colombia S.A.,Telmex Colombia S.A,AS10620 Telmex Colombia S.A.
Istanbul,Istanbul,Türkiye,34***,41.025,28.925,Europe/Istanbul,TurkNet Iletisim Hizmetleri,TurkNet Iletisim Hizmetleri A.S.,
Winnipeg,Manitoba,Canada,R2*,49.884,-97.129,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
Stuttgart,Baden-Wurttemberg,Germany,70***,48.786,9.238,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Basra,Basra,Iraq,,30.51,47.785,Asia/Baghdad,Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands,ZAINIQ,AS59588 Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Abu Dhabi,Abu Dhabi,United Arab Emirates,,24.454,54.406,Asia/Dubai,Emirates Telecommunications Corporation,Emirates Telecommunications Corporation,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Milan,Lombardy,Italy,20***,45.464,9.19,Europe/Rome,Telecom Italia S.p.A.,Abaco S.P.A.,AS3269 Telecom Italia S.p.A.
Moscow,Moscow,Russia,14****,55.756,37.617,Europe/Moscow,KUBANGSM,,AS8359 MTS PJSC
Liège,Wallonia,Belgium,40**,50.634,5.574,Europe/Brussels,UCLOUVAIN,Universite Catholique de Louvain,AS2611 BELNET
,,,,,,,,,
Shanghai,Shanghai,China,,31.222,121.458,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited
Calgary,Alberta,Canada,T2*,51.045,-114.072,America/Edmonton,United States Postal Service.,United States Postal Service,
Albany,New York,United States,12***,42.653,-73.756,America/New_York,Verizon Business,Verizon Business,AS701 Verizon Business
Pécs,Baranya,Hungary,76**,46.072,18.231,Europe/Budapest,Magyar Telekom Plc.,,AS5483 Magyar Telekom plc.
Chicago,Illinois,United States,60***,41.878,-87.63,America/Chicago,Orange Business Communications Technology Limited,Orange Business Communications Technology Limited,
Newark,New Jersey,United States,71**,40.737,-74.172,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Auckland,Auckland,New Zealand,10**,-36.851,174.764,Pacific/Auckland,Mercury NZ Limited,Mercury NZ Limited,AS55850 Mercury NZ Limited
Chelyabinsk,Chelyabinsk Oblast,Russia,45****,55.164,61.401,Asia/Yekaterinburg,"JSC ""Uralsvyazinform"" Chelyabinsk",Chelyabinsk Network Informational Center,AS12389 PJSC Rostelecom
Glen Burnie,Maryland,United States,21***,39.166,-76.638,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business
Norfolk,Virginia,United States,23***,36.915,-76.187,America/New_York,DoD Network Information Center,Navy Network Information Center,AS721 DoD Network Information Center
Sydney,New South Wales,Australia,20**,-33.872,151.201,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
Loudi,Hunan,China,41****,27.625,111.857,Asia/Shanghai,Green-Up,Changsha runke Communication Technology Co.,
Lagos,Lagos,Nigeria,,6.465,3.425,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,
Miami,Florida,United States,33***,25.762,-80.192,America/New_York,Columbus Networks USA,Flamingo Television Bonaire,"AS23520 Columbus Networks USA, Inc."
Feilding,Manawatu-Wanganui,New Zealand,47**,-40.216,175.548,Pacific/Auckland,BBA-SPARK,Spark New Zealand Trading Ltd,
Dublin,Leinster,Ireland,D0*,53.35,-6.26,Europe/Dublin,Amazon Technologies Inc.,AWS EC2 (eu-west-1),"AS16509 Amazon.com, Inc."
Loughborough,England,United Kingdom,LE**,52.768,-1.203,Europe/London,TalkTalk Communications Limited,Opalnet,AS9105 TalkTalk Communications Limited
Osaka,Ōsaka,Japan,,34.694,135.502,Asia/Tokyo,Google LLC,Google Cloud (asia-northeast2),AS396982 Google LLC
New York,New York,United States,10***,40.713,-74.006,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Cairo,Cairo Governorate,Egypt,,30.02,31.412,Africa/Cairo,Etisalat Misr,Eti-Mob,AS36992 ETISALAT MISR
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Le Chesnay,Île-de-France,France,78***,48.825,2.131,Europe/Paris,Renater,,AS776 Renater
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Kaufbeuren,Bavaria,Germany,87***,47.887,10.624,Europe/Berlin,ARCOR-IP,Arcor AG,AS3209 Vodafone GmbH
Honolulu,Hawaii,United States,96***,21.299,-157.816,Pacific/Honolulu,State of Hawaii,University of Hawaii,AS62712 State of Hawaii
Prague,Prague,Czechia,19****,50.111,14.499,Europe/Prague,CTU,,AS203208 Czech Telecommunication Office
Chicago,Illinois,United States,60***,41.923,-87.753,America/Chicago,Verizon Business,Service Provider Corporation,AS6167 Verizon Business
Shanghai,Shanghai,China,,31.23,121.474,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
San Antonio,Texas,United States,78***,29.565,-98.614,America/Chicago,Charter Communications,Spectrum,AS11427 Charter Communications Inc
Poole,England,United Kingdom,BH**,50.733,-1.925,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
Greenville,North Carolina,United States,27***,35.589,-77.345,America/New_York,Suddenlink Communications,Optimum,AS19108 Optimum
Agua de Alto,Azores,Portugal,96******,37.714,-25.453,Atlantic/Azores,Cabo TV Acoreana,nos açores comunicacoes s.a.,"AS42580 NOS ACORES COMUNICACOES, S.A."
London,England,United Kingdom,W1*,51.507,-0.128,Europe/London,Microsoft Corporation,Microsoft Corporation,
Whitehall,Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Nice,Provence-Alpes-Côte d'Azur,France,60**,43.703,7.266,Europe/Paris,Wifirst Networks,,AS52075 Wifirst S.A.S.
,,,,,,,,,
Reston,Virginia,United States,20***,38.947,-77.368,America/New_York,U.S. Department of the Interior,U.S. Geological Survey,AS22284 U.S. Department of the Interior
Buffalo,New York,United States,14***,42.916,-78.882,America/New_York,Buffalo State College,New York State University College at Buffalo,AS19933 Buffalo State College
,,,,,,,,,
Kokubunji,Tokyo,Japan,18******,35.701,139.476,Asia/Tokyo,TUAT,National University Corporation Tokyo University of Agriculture and Technology,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
,,,,,,,,,
Hindås,Västra Götaland County,Sweden,43****,57.696,12.45,Europe/Stockholm,Bredbandsbolaget,B2 Bredband AB,AS2119 Telenor Norge AS
,,,,,,,,,
Lilancun,Guangxi,China,,23.725,108.808,Asia/Shanghai,Chinanet,Chinanet GX,AS4134 CHINANET-BACKBONE
Muping,Sichuan,China,,30.264,102.805,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
